ID,CH1_GENRE
5490,Fantasy
5490,Humor & Funny Stories
5491,Action & Adventure
5491,Mystery & Suspense
5492,Fairy Tales
5492,Folk Tales & Fables
5492,Humor & Funny Stories
5492,Mystery & Suspense
5501,Horror & Supernatural
5501,Humor & Funny Stories
5501,Young Adult
5505,Biography & Autobiography
5506,Informative Nonfiction
5510,Horror & Supernatural
5510,Romance
5510,Young Adult
5510,Media
5512,Media
5513,Informative Nonfiction
5517,Humor & Funny Stories
5525,Biography & Autobiography
5527,Biography & Autobiography
5529,Humor & Funny Stories
5531,Humor & Funny Stories
5531,School Stories
5532,Fantasy
2995,Fantasy
2995,Fairy Tales
2995,Folk Tales & Fables
2995,Humor & Funny Stories
5536,Biography & Autobiography
5538,Action & Adventure
5539,Realistic Fiction
5539,Young Adult
5540,Animal Stories
5541,Fantasy
5543,Informative Nonfiction
5543,Records
5543,Fun Facts & Interactive
5544,Action & Adventure
5546,Informative Nonfiction
5547,Humor & Funny Stories
5550,Action & Adventure
5550,Science Fiction
5550,Young Adult
5553,Narrative Nonfiction
5555,Horror & Supernatural
5556,Young Adult
5556,Mystery & Suspense
5558,Realistic Fiction
5567,Horror & Supernatural
5567,Humor & Funny Stories
5568,Humor & Funny Stories
5570,School Stories
5570,Animal Stories
5571,Action & Adventure
5571,Fantasy
5571,Media
5575,Humor & Funny Stories
5575,Fairy Tales
5575,Folk Tales & Fables
5576,Narrative Nonfiction
5244,Mystery & Suspense
5578,Realistic Fiction
5580,Humor & Funny Stories
5580,Fairy Tales
5580,Folk Tales & Fables
5581,Myths & Legends
5583,Humor & Funny Stories
5586,Action & Adventure
5589,Informative Nonfiction
5589,Media
5590,Fantasy
5590,Action & Adventure
5591,Biography & Autobiography
5596,Mystery & Suspense
5596,Horror & Supernatural
5596,Young Adult
5599,Informative Nonfiction
5599,Reference
5600,Fantasy
5601,Humor & Funny Stories
5605,Records
5605,Fun Facts & Interactive
5611,Action & Adventure
5611,Fantasy
5613,Mystery & Suspense
5613,Young Adult
5615,School Stories
5615,Science Fiction
5617,Media
5618,Action & Adventure
5623,Science Fiction
5623,Action & Adventure
5623,Media
5626,Science Fiction
5626,Young Adult
5629,Spooky Stories
5629,Humor & Funny Stories
5630,Media
5631,School Stories
5632,Reference
5632,Records
5632,Fun Facts & Interactive
5634,Romance
5634,Fantasy
5634,Young Adult
5641,Action & Adventure
5641,Humor & Funny Stories
5642,Humor & Funny Stories
5642,Media
5643,Informative Nonfiction
5646,Action & Adventure
5646,Humor & Funny Stories
5653,Fantasy
5653,Humor & Funny Stories
5124,Humor & Funny Stories
5124,Animal Stories
5663,Mystery & Suspense
5663,Young Adult
5665,Mystery & Suspense
5665,Young Adult
5666,Humor & Funny Stories
5667,Science Fiction
5667,Action & Adventure
5668,Realistic Fiction
5669,Action & Adventure
5669,Humor & Funny Stories
5673,Science Fiction
5673,Young Adult
5677,Biography & Autobiography
5678,Action & Adventure
5680,Action & Adventure
5680,Fantasy
5680,Media
5682,Action & Adventure
5682,Humor & Funny Stories
5685,Science Fiction
5685,Young Adult
5686,Informative Nonfiction
5688,Media
5689,Mystery & Suspense
5696,Reference
5698,Media
5703,Action & Adventure
5703,Media
5705,Informative Nonfiction
5711,Realistic Fiction
5712,Realistic Fiction
5712,Young Adult
5713,Informative Nonfiction
5714,Humor & Funny Stories
5714,Animal Stories
5715,Humor & Funny Stories
5718,Biography & Autobiography
5719,Science Fiction
5719,Action & Adventure
5719,Young Adult
5723,Humor & Funny Stories
5724,Media
5733,Fantasy
5734,Informative Nonfiction
5734,Records
5734,Fun Facts & Interactive
5736,Action & Adventure
5736,Media
5740,Informative Nonfiction
5741,Fantasy
5741,Young Adult
5746,Fantasy
5746,Science Fiction
5748,Biography & Autobiography
5750,Media
5752,Realistic Fiction
5754,Action & Adventure
5754,Media
5755,Humor & Funny Stories
5756,Realistic Fiction
5756,School Stories
5757,Reference
5757,Records
5757,Fun Facts & Interactive
5758,Mystery & Suspense
5763,Horror & Supernatural
5763,Records
5763,Fun Facts & Interactive
5770,Horror & Supernatural
5770,Mystery & Suspense
5771,Humor & Funny Stories
5774,Informative Nonfiction
5780,Informative Nonfiction
5780,Reference
5781,Realistic Fiction
5781,Media
5782,Records
5782,Fun Facts & Interactive
5782,Informative Nonfiction
5783,Action & Adventure
5783,Humor & Funny Stories
5786,Humor & Funny Stories
5790,Realistic Fiction
5790,Humor & Funny Stories
5791,Science Fiction
5791,Action & Adventure
5791,Young Adult
5794,Informative Nonfiction
5796,Realistic Fiction
5799,Historical Fiction
5803,Action & Adventure
5803,Humor & Funny Stories
5804,Science Fiction
5804,Horror & Supernatural
5804,Young Adult
5805,Media
5807,Fantasy
5808,Informative Nonfiction
5809,Humor & Funny Stories
5809,Action & Adventure
2446,Informative Nonfiction
5812,Fantasy
5816,Horror & Supernatural
5816,Fantasy
5816,Young Adult
5817,Records
5817,Fun Facts & Interactive
5817,Action & Adventure
5817,Media
5818,Historical Fiction
5819,Fantasy
5819,Action & Adventure
5819,Young Adult
5822,Media
5823,Fairy Tales
5823,Folk Tales & Fables
5823,Media
5829,Action & Adventure
5829,Animal Stories
5834,Realistic Fiction
5834,Young Adult
5838,Science Fiction
5838,Action & Adventure
5838,Young Adult
5838,Media
5841,Romance
5841,Young Adult
5843,Fantasy
5846,Humor & Funny Stories
5850,Humor & Funny Stories
5853,Media
5854,Narrative Nonfiction
5855,Science Fiction
5855,Action & Adventure
5855,Media
5856,Records
5856,Fun Facts & Interactive
5856,Informative Nonfiction
5860,Realistic Fiction
5860,Young Adult
5862,Action & Adventure
5862,Media
5863,Horror & Supernatural
5863,Humor & Funny Stories
5864,Humor & Funny Stories
5871,Realistic Fiction
5872,Narrative Nonfiction
3083,Realistic Fiction
3083,Historical Fiction
5875,School Stories
5875,Humor & Funny Stories
5876,Realistic Fiction
5876,Young Adult
5877,Humor & Funny Stories
5880,Fantasy
5880,Humor & Funny Stories
5883,Informative Nonfiction
5888,Humor & Funny Stories
5889,Media
5890,Informative Nonfiction
5891,Informative Nonfiction
5891,Records
5891,Fun Facts & Interactive
5892,Historical Fiction
5892,Mystery & Suspense
5894,Realistic Fiction
5900,Action & Adventure
5900,Media
5901,Action & Adventure
5901,Fantasy
5901,Young Adult
5902,Horror & Supernatural
5902,Romance
5902,Young Adult
5903,Historical Fiction
5903,Fantasy
5903,Young Adult
5904,Action & Adventure
5904,Media
5905,Narrative Nonfiction
5905,Records
5905,Fun Facts & Interactive
5907,Action & Adventure
5907,Humor & Funny Stories
5912,Action & Adventure
5912,Humor & Funny Stories
5915,Horror & Supernatural
5915,Historical Fiction
5915,Young Adult
5916,Animal Stories
5917,Science Fiction
5917,Action & Adventure
5917,Media
5918,Science Fiction
5918,Action & Adventure
5918,Media
5919,Fantasy
5919,Science Fiction
5921,Fantasy
5923,Action & Adventure
5923,Mystery & Suspense
5925,Informative Nonfiction
5926,Science Fiction
5926,Young Adult
3560,Realistic Fiction
5930,Fantasy
5932,Fairy Tales
5932,Folk Tales & Fables
5932,Humor & Funny Stories
5933,Narrative Nonfiction
5933,Young Adult
5936,Romance
5938,Spooky Stories
5939,Media
5941,Informative Nonfiction
5942,Realistic Fiction
5943,Humor & Funny Stories
5943,Action & Adventure
5943,Media
5946,Realistic Fiction
5947,Historical Fiction
5952,Humor & Funny Stories
5954,Action & Adventure
5954,Media
5955,Science Fiction
5956,Historical Fiction
5958,School Stories
5960,Media
5961,Fantasy
5969,Science Fiction
5969,Action & Adventure
5969,Media
5970,School Stories
5970,Young Adult
5976,Informative Nonfiction
5976,Reference
5983,Informative Nonfiction
5983,Media
5984,Action & Adventure
5984,Media
5988,Action & Adventure
5988,Media
5990,Historical Fiction
5990,Mystery & Suspense
5991,Action & Adventure
5991,Fantasy
5991,Media
5992,Historical Fiction
5993,Fantasy
5997,Poetry
5997,Songs & Verse
1836,Animal Stories
1836,Humor & Funny Stories
6002,Media
6005,Horror & Supernatural
6005,Mystery & Suspense
6005,Young Adult
6006,Fantasy
6006,Action & Adventure
6008,Horror & Supernatural
6008,Mystery & Suspense
6008,Young Adult
6010,Fantasy
6010,Science Fiction
6012,Science Fiction
6012,Action & Adventure
6012,Media
6014,Informative Nonfiction
6017,Humor & Funny Stories
6019,Humor & Funny Stories
6019,Media
6021,Historical Fiction
6024,Informative Nonfiction
6032,Realistic Fiction
6035,Fantasy
6038,Realistic Fiction
6038,Humor & Funny Stories
6045,Reference
6046,Mystery & Suspense
6050,Realistic Fiction
6050,Media
6052,School Stories
6053,Fantasy
6054,Mystery & Suspense
6054,Humor & Funny Stories
6055,Media
6057,Animal Stories
6059,Spooky Stories
6059,Media
6060,Biography & Autobiography
6061,Classics
6061,Action & Adventure
6062,Historical Fiction
6062,Young Adult
6063,Informative Nonfiction
6068,Biography & Autobiography
6069,Fantasy
6071,Horror & Supernatural
6071,Mystery & Suspense
6071,Young Adult
6072,Fantasy
6072,Media
6076,Fantasy
6076,Media
6079,Fantasy
6082,Informative Nonfiction
6082,Records
6082,Fun Facts & Interactive
6084,Humor & Funny Stories
6086,Action & Adventure
6086,Humor & Funny Stories
6088,Action & Adventure
6088,Media
6089,Realistic Fiction
6091,Realistic Fiction
6091,Young Adult
6094,Informative Nonfiction
6103,Fantasy
6103,Young Adult
6108,Humor & Funny Stories
6125,Narrative Nonfiction
6125,Biography & Autobiography
6126,Realistic Fiction
6126,Animal Stories
6131,Poetry
6131,Songs & Verse
6136,Media
6140,Fantasy
6142,Realistic Fiction
6143,Poetry
6143,Songs & Verse
6145,Animal Stories
6149,Historical Fiction
6150,Humor & Funny Stories
6150,Mystery & Suspense
6151,Humor & Funny Stories
6153,Historical Fiction
6155,Science Fiction
6155,Realistic Fiction
6157,Fantasy
6158,School Stories
6161,Humor & Funny Stories
6161,Media
6162,Science Fiction
6162,Action & Adventure
6162,Media
6164,Media
6166,Media
3174,Fantasy
6167,Science Fiction
6167,Young Adult
6168,Humor & Funny Stories
6169,Humor & Funny Stories
6170,Horror & Supernatural
6171,Humor & Funny Stories
6172,Fairy Tales
6172,Folk Tales & Fables
6172,Humor & Funny Stories
6174,Action & Adventure
6175,Action & Adventure
6175,Media
6177,School Stories
6178,Records
6178,Fun Facts & Interactive
6178,Informative Nonfiction
6179,Classics
6179,Humor & Funny Stories
6182,Science Fiction
6182,Action & Adventure
6182,Media
6185,Action & Adventure
6185,Media
6187,Action & Adventure
6189,Informative Nonfiction
6192,Informative Nonfiction
6195,Realistic Fiction
6199,Records
6199,Fun Facts & Interactive
6200,Informative Nonfiction
6200,Records
6200,Fun Facts & Interactive
6201,Action & Adventure
6201,Humor & Funny Stories
6201,Media
6202,Narrative Nonfiction
6202,Animal Stories
6207,Fantasy
6214,Historical Fiction
6216,Fantasy
6218,Fantasy
6219,Action & Adventure
6219,Media
6221,Humor & Funny Stories
6221,Fantasy
6222,Action & Adventure
6222,Mystery & Suspense
6226,Informative Nonfiction
6226,Records
6226,Fun Facts & Interactive
6226,Media
6227,Fantasy
6227,Action & Adventure
6228,Fantasy
6240,Realistic Fiction
6243,Humor & Funny Stories
6247,Action & Adventure
6248,Fantasy
6249,Fantasy
6249,Young Adult
6250,Realistic Fiction
6250,Young Adult
6254,Informative Nonfiction
6254,Records
6254,Fun Facts & Interactive
6255,Humor & Funny Stories
6256,Humor & Funny Stories
3776,Realistic Fiction
3776,Humor & Funny Stories
6257,Action & Adventure
6257,Media
6261,Horror & Supernatural
6264,Fantasy
6265,Fantasy
6265,Action & Adventure
6267,Humor & Funny Stories
6268,Informative Nonfiction
6268,Records
6268,Fun Facts & Interactive
6269,Fantasy
6269,Action & Adventure
6270,Informative Nonfiction
6270,Records
6270,Fun Facts & Interactive
6271,Humor & Funny Stories
6272,Informative Nonfiction
6274,Science Fiction
6276,Informative Nonfiction
6281,School Stories
6281,Humor & Funny Stories
6282,Realistic Fiction
6284,Action & Adventure
6286,Informative Nonfiction
6287,Horror & Supernatural
6287,Mystery & Suspense
6287,Young Adult
6288,Narrative Nonfiction
6289,Action & Adventure
6289,Fantasy
6289,Young Adult
6291,Action & Adventure
6291,Media
6295,Science Fiction
6295,Mystery & Suspense
6298,Humor & Funny Stories
6299,Realistic Fiction
6303,School Stories
6304,Historical Fiction
6308,Action & Adventure
6308,Media
6310,Records
6310,Fun Facts & Interactive
6310,Media
6314,Humor & Funny Stories
2160,Humor & Funny Stories
6315,Realistic Fiction
6316,Humor & Funny Stories
6316,School Stories
6318,Narrative Nonfiction
6319,Realistic Fiction
6319,Media
6320,Humor & Funny Stories
6320,School Stories
6323,Realistic Fiction
6328,Science Fiction
6328,Fantasy
6328,Romance
6330,Action & Adventure
6330,Humor & Funny Stories
6330,Spooky Stories
6334,Action & Adventure
6337,Advice & Inspiration
6338,Humor & Funny Stories
6339,Realistic Fiction
6341,Action & Adventure
6342,Informative Nonfiction
6342,Records
6342,Fun Facts & Interactive
6344,Media
6349,Animal Stories
6350,Horror & Supernatural
6350,Young Adult
6353,Media
6354,Action & Adventure
6354,Media
6356,Reference
6356,Records
6356,Fun Facts & Interactive
6358,Action & Adventure
6358,Historical Fiction
6363,Realistic Fiction
6364,School Stories
6365,Fairy Tales
6365,Folk Tales & Fables
6365,Humor & Funny Stories
6369,Mystery & Suspense
6369,Horror & Supernatural
6369,Young Adult
6371,Science Fiction
6371,Young Adult
6372,Historical Fiction
6375,Fantasy
2304,Fantasy
6377,Fantasy
6377,Media
6385,Records
6385,Fun Facts & Interactive
6385,Media
6390,Fantasy
6393,Mystery & Suspense
6393,Action & Adventure
6087,Realistic Fiction
6395,Fantasy
6395,Young Adult
6398,Fantasy
6400,Media
6401,Biography & Autobiography
6402,Historical Fiction
6402,Action & Adventure
6404,Records
6404,Fun Facts & Interactive
6405,Poetry
6405,Songs & Verse
6406,Informative Nonfiction
6408,Media
6408,Humor & Funny Stories
6409,Animal Stories
6415,Realistic Fiction
6416,Realistic Fiction
6420,Fantasy
6421,Action & Adventure
6422,Fantasy
6424,Humor & Funny Stories
6424,Animal Stories
6425,School Stories
6426,Humor & Funny Stories
6427,Informative Nonfiction
6429,Humor & Funny Stories
6432,Fantasy
6433,Fantasy
6434,Fantasy
6434,Media
6436,Fantasy
6438,Action & Adventure
6438,Media
956,Humor & Funny Stories
6439,Fantasy
6440,Action & Adventure
6440,Fantasy
6441,Horror & Supernatural
6452,Historical Fiction
6453,Historical Fiction
6453,Animal Stories
6454,Realistic Fiction
6454,Young Adult
6456,Fantasy
6456,Action & Adventure
6456,Media
6459,Informative Nonfiction
6460,Action & Adventure
6460,Fantasy
6462,Historical Fiction
6466,Fantasy
6467,Fantasy
6469,Fantasy
6470,Fantasy
6474,Narrative Nonfiction
6476,Humor & Funny Stories
6477,Humor & Funny Stories
6478,Informative Nonfiction
6481,School Stories
6482,Realistic Fiction
6482,Young Adult
6484,Realistic Fiction
6484,Young Adult
6485,Informative Nonfiction
6486,Action & Adventure
6486,Mystery & Suspense
6487,Humor & Funny Stories
6488,Narrative Nonfiction
6493,Horror & Supernatural
6493,Fantasy
6490,Humor & Funny Stories
6500,Records
6500,Fun Facts & Interactive
6500,Informative Nonfiction
6501,Fantasy
6501,Media
6505,Records
6505,Fun Facts & Interactive
6505,Informative Nonfiction
6514,Fantasy
6515,Records
6515,Fun Facts & Interactive
6515,Media
6519,Media
6520,Media
6521,Humor & Funny Stories
6521,Media
6523,Science Fiction
6523,Action & Adventure
6523,Media
6524,Humor & Funny Stories
6526,Action & Adventure
6526,Media
6528,Action & Adventure
6528,Media
6529,Science Fiction
6529,Action & Adventure
6529,Media
6530,Fantasy
6530,Humor & Funny Stories
6530,Classics
6530,Media
6532,Humor & Funny Stories
6533,Fantasy
6533,Media
6534,Media
6536,Spooky Stories
6537,Humor & Funny Stories
6538,Mystery & Suspense
6538,Humor & Funny Stories
6539,Action & Adventure
6539,Media
6540,Realistic Fiction
6541,Humor & Funny Stories
6542,Horror & Supernatural
6543,Informative Nonfiction
6543,Media
6544,Realistic Fiction
6544,Animal Stories
6545,Fantasy
6545,School Stories
6546,Horror & Supernatural
6548,Media
6551,Reference
6552,Records
6552,Fun Facts & Interactive
6552,Informative Nonfiction
6553,Humor & Funny Stories
6553,Action & Adventure
6556,Informative Nonfiction
6558,Historical Fiction
6558,Fantasy
6558,Young Adult
6559,Fantasy
6559,Historical Fiction
6561,School Stories
6561,Humor & Funny Stories
6564,Informative Nonfiction
6565,Humor & Funny Stories
6565,Fantasy
6571,Historical Fiction
6572,Humor & Funny Stories
6572,Media
6573,School Stories
6573,Humor & Funny Stories
6574,Classics
3542,Fantasy
6587,Humor & Funny Stories
6590,Spooky Stories
6593,Realistic Fiction
6597,Fantasy
6598,Humor & Funny Stories
6605,Realistic Fiction
6608,Mystery & Suspense
6610,Realistic Fiction
6612,Fairy Tales
6612,Folk Tales & Fables
6613,Humor & Funny Stories
6614,Informative Nonfiction
6615,Informative Nonfiction
6617,Animal Stories
6618,Informative Nonfiction
6619,Informative Nonfiction
6623,Historical Fiction
6640,Fantasy
3065,Realistic Fiction
6643,Realistic Fiction
6645,Mystery & Suspense
6646,Fantasy
4566,Informative Nonfiction
4566,Humor & Funny Stories
4566,Records
4566,Fun Facts & Interactive
6648,Realistic Fiction
6650,Fantasy
4748,Humor & Funny Stories
6653,Historical Fiction
6654,Humor & Funny Stories
6657,Action & Adventure
5696,Informative Nonfiction
6659,School Stories
6659,Humor & Funny Stories
6660,Action & Adventure
6660,Media
6662,Horror & Supernatural
6662,Mystery & Suspense
6663,Science Fiction
6663,Romance
6663,Young Adult
6667,Action & Adventure
6667,Science Fiction
6668,Action & Adventure
6669,Action & Adventure
6670,Informative Nonfiction
6671,Humor & Funny Stories
6671,School Stories
6673,Fairy Tales
6673,Folk Tales & Fables
6676,Fantasy
6676,Fairy Tales
6676,Folk Tales & Fables
6677,Fairy Tales
6677,Folk Tales & Fables
6680,Biography & Autobiography
6680,Young Adult
6682,Realistic Fiction
6683,Fairy Tales
6683,Folk Tales & Fables
6685,Informative Nonfiction
6688,Realistic Fiction
6688,Young Adult
6690,Humor & Funny Stories
6694,Realistic Fiction
6702,Mystery & Suspense
6702,Young Adult
6707,Fantasy
6708,Media
6713,Romance
6713,School Stories
6713,Young Adult
6714,Realistic Fiction
6714,Young Adult
6716,Action & Adventure
6716,Media
6720,Historical Fiction
6722,Reference
6722,Records
6722,Fun Facts & Interactive
3330,Informative Nonfiction
3330,Records
3330,Fun Facts & Interactive
6725,Reference
6725,Records
6725,Fun Facts & Interactive
6726,Fantasy
4995,Realistic Fiction
6729,Fantasy
6729,Romance
6729,Young Adult
103,Realistic Fiction
6739,Fantasy
6739,Media
6740,Humor & Funny Stories
6742,Action & Adventure
6742,Media
6743,Realistic Fiction
6744,Realistic Fiction
6744,Mystery & Suspense
6745,Humor & Funny Stories
6753,School Stories
6755,Action & Adventure
6755,Media
6772,Fantasy
6773,Romance
6773,Fantasy
6774,Historical Fiction
6774,Mystery & Suspense
6774,Young Adult
6781,Realistic Fiction
6783,Fantasy
6783,Romance
6783,Young Adult
6785,Informative Nonfiction
6787,Informative Nonfiction
6800,Mystery & Suspense
6800,Young Adult
6801,Informative Nonfiction
6801,Records
6801,Fun Facts & Interactive
6801,Media
6802,Humor & Funny Stories
6802,Media
6804,Poetry
6804,Songs & Verse
6804,Biography & Autobiography
6807,Biography & Autobiography
6809,Realistic Fiction
6809,Young Adult
6811,Biography & Autobiography
6811,Young Adult
6812,Realistic Fiction
6825,Humor & Funny Stories
6825,Fairy Tales
6825,Folk Tales & Fables
6826,Fantasy
6827,Humor & Funny Stories
6828,Realistic Fiction
6834,Informative Nonfiction
6835,Realistic Fiction
6835,Young Adult
6839,Action & Adventure
6839,Humor & Funny Stories
6839,Media
6845,Informative Nonfiction
6849,Action & Adventure
6849,Young Adult
6851,Biography & Autobiography
6853,Humor & Funny Stories
6853,Poetry
6853,Songs & Verse
6855,Humor & Funny Stories
6856,Historical Fiction
6856,Mystery & Suspense
6856,Young Adult
6857,Humor & Funny Stories
6860,Humor & Funny Stories
6861,Informative Nonfiction
6863,Humor & Funny Stories
6864,Biography & Autobiography
6865,Fantasy
6868,Media
6871,Action & Adventure
6875,Mystery & Suspense
6875,Action & Adventure
6876,Realistic Fiction
6878,Humor & Funny Stories
6881,Informative Nonfiction
6882,Fairy Tales
6882,Folk Tales & Fables
6882,Humor & Funny Stories
6885,Action & Adventure
6885,Science Fiction
6885,Media
6886,Historical Fiction
6887,Humor & Funny Stories
96,Narrative Nonfiction
6892,Informative Nonfiction
6892,Records
6892,Fun Facts & Interactive
6893,Humor & Funny Stories
6896,School Stories
6896,Humor & Funny Stories
6897,Horror & Supernatural
6897,Action & Adventure
6897,School Stories
6898,Informative Nonfiction
6898,Reference
6900,Humor & Funny Stories
6902,Humor & Funny Stories
6904,Action & Adventure
6905,Action & Adventure
6905,Humor & Funny Stories
4773,Humor & Funny Stories
4773,School Stories
6924,Humor & Funny Stories
6924,Poetry
6924,Songs & Verse
6926,Realistic Fiction
6927,Fantasy
6928,Horror & Supernatural
6930,Historical Fiction
6932,Informative Nonfiction
5524,Humor & Funny Stories
5524,School Stories
6933,Animal Stories
6936,Animal Stories
6939,Informative Nonfiction
6939,Media
6942,Romance
6942,Media
6945,Fantasy
6945,Fairy Tales
6945,Folk Tales & Fables
6950,Humor & Funny Stories
6950,Poetry
6950,Songs & Verse
6951,Fantasy
6951,Fairy Tales
6951,Folk Tales & Fables
6954,Humor & Funny Stories
6955,Fairy Tales
6955,Folk Tales & Fables
6955,Poetry
6955,Songs & Verse
6957,Realistic Fiction
6959,Narrative Nonfiction
6959,Media
6962,Fantasy
6963,Action & Adventure
6963,Fantasy
6963,Media
6964,Humor & Funny Stories
6968,Media
6969,Historical Fiction
6969,Young Adult
6978,Realistic Fiction
6978,Young Adult
6979,Fantasy
6979,Young Adult
6982,Humor & Funny Stories
6982,Action & Adventure
6985,Action & Adventure
6990,Informative Nonfiction
6991,Humor & Funny Stories
6991,Mystery & Suspense
6993,Records
6993,Fun Facts & Interactive
6993,Media
6994,Action & Adventure
6994,Fantasy
6996,Historical Fiction
6996,Young Adult
6997,Fantasy
6997,Action & Adventure
6998,Science Fiction
6998,Young Adult
7002,Action & Adventure
7002,Media
3605,Action & Adventure
3605,Young Adult
7005,Realistic Fiction
7005,Young Adult
7006,Action & Adventure
7006,Fantasy
7007,Horror & Supernatural
7007,Young Adult
7009,Fantasy
7009,Action & Adventure
7016,Action & Adventure
7017,Media
7018,Informative Nonfiction
7021,Fantasy
7023,Fantasy
7025,Informative Nonfiction
7031,Mystery & Suspense
7034,Action & Adventure
7035,Fantasy
7039,Biography & Autobiography
7039,Media
7041,Realistic Fiction
7042,Realistic Fiction
7043,Biography & Autobiography
7047,Records
7047,Fun Facts & Interactive
7047,Informative Nonfiction
7049,Realistic Fiction
7055,Realistic Fiction
7055,Young Adult
7061,Horror & Supernatural
7061,Fantasy
7061,Young Adult
7062,Mystery & Suspense
7062,Action & Adventure
7069,Media
7071,Realistic Fiction
7073,Informative Nonfiction
7075,Informative Nonfiction
7077,Informative Nonfiction
5962,Realistic Fiction
7081,Biography & Autobiography
4177,Fantasy
7083,Classics
7083,Realistic Fiction
7083,Young Adult
7091,Science Fiction
7091,Action & Adventure
7091,Young Adult
7098,Informative Nonfiction
7099,Fantasy
7100,Action & Adventure
7101,Mystery & Suspense
7101,Humor & Funny Stories
7104,Informative Nonfiction
7105,Humor & Funny Stories
7107,Media
7108,Fantasy
7108,Animal Stories
7109,Informative Nonfiction
7110,Humor & Funny Stories
7110,School Stories
7111,Fantasy
7111,Media
7113,Media
7114,Realistic Fiction
7114,Young Adult
7116,Informative Nonfiction
7118,Science Fiction
7119,Informative Nonfiction
7119,Records
7119,Fun Facts & Interactive
7122,Historical Fiction
7122,Young Adult
7123,Humor & Funny Stories
7124,Romance
7124,Young Adult
7125,Humor & Funny Stories
6944,Fantasy
6944,Humor & Funny Stories
7128,Action & Adventure
7128,Mystery & Suspense
7129,Animal Stories
7130,Realistic Fiction
7131,Historical Fiction
7131,Fantasy
7134,Humor & Funny Stories
7138,Humor & Funny Stories
7139,Biography & Autobiography
7142,Classics
7142,Realistic Fiction
7143,Informative Nonfiction
7143,Records
7143,Fun Facts & Interactive
7145,Realistic Fiction
7150,Informative Nonfiction
7153,Classics
7154,Historical Fiction
7154,Young Adult
7155,Humor & Funny Stories
7155,Action & Adventure
7156,Informative Nonfiction
7156,Humor & Funny Stories
7159,Fantasy
7161,Informative Nonfiction
7163,Narrative Nonfiction
7165,Realistic Fiction
7165,Young Adult
7166,Informative Nonfiction
7166,Records
7166,Fun Facts & Interactive
7167,Narrative Nonfiction
7168,Media
7170,Media
7175,Mystery & Suspense
7175,Humor & Funny Stories
7177,Fantasy
7177,Fairy Tales
7177,Folk Tales & Fables
7179,Informative Nonfiction
7180,Humor & Funny Stories
7182,Humor & Funny Stories
7182,Fantasy
7183,Humor & Funny Stories
7183,School Stories
7184,School Stories
2323,Humor & Funny Stories
7189,Informative Nonfiction
7190,Fantasy
7191,Media
7191,Young Adult
7191,Action & Adventure
7192,Action & Adventure
7192,Humor & Funny Stories
7194,Fantasy
7199,Informative Nonfiction
7201,Realistic Fiction
7201,Young Adult
7203,Action & Adventure
7203,Fantasy
7203,Media
7204,Realistic Fiction
7209,Humor & Funny Stories
7210,Informative Nonfiction
7210,Reference
7210,Records
7210,Fun Facts & Interactive
7212,Humor & Funny Stories
7212,Media
7213,Humor & Funny Stories
7213,Fairy Tales
7213,Folk Tales & Fables
7214,Fantasy
7219,Action & Adventure
7219,Mystery & Suspense
7230,Realistic Fiction
7230,Romance
7230,Young Adult
7233,Informative Nonfiction
7245,Science Fiction
7245,Action & Adventure
7245,Young Adult
7248,Advice & Inspiration
7249,Realistic Fiction
7250,Realistic Fiction
7255,Humor & Funny Stories
7256,Biography & Autobiography
7257,Mystery & Suspense
7257,Historical Fiction
7260,Romance
7260,Young Adult
7261,Classics
7263,Narrative Nonfiction
7264,Realistic Fiction
7265,Action & Adventure
7265,Young Adult
7266,Realistic Fiction
7267,Poetry
7267,Songs & Verse
7268,Fantasy
7268,Action & Adventure
7270,Humor & Funny Stories
7272,Fantasy
7272,Young Adult
7274,Humor & Funny Stories
7276,Narrative Nonfiction
7277,Realistic Fiction
7282,Humor & Funny Stories
7285,Realistic Fiction
7286,Humor & Funny Stories
7286,Animal Stories
7291,Horror & Supernatural
7291,Mystery & Suspense
7291,Young Adult
7295,Realistic Fiction
7297,Fantasy
7300,Humor & Funny Stories
7303,Narrative Nonfiction
7305,Fantasy
7309,Fairy Tales
7309,Folk Tales & Fables
7314,Historical Fiction
7315,Mystery & Suspense
7317,Informative Nonfiction
7319,Action & Adventure
7319,Young Adult
7323,Historical Fiction
7325,Realistic Fiction
7326,Informative Nonfiction
7327,Realistic Fiction
7328,Biography & Autobiography
7333,Informative Nonfiction
7336,Informative Nonfiction
7339,Mystery & Suspense
7354,Romance
7355,Action & Adventure
7356,Mystery & Suspense
3016,Realistic Fiction
7362,Humor & Funny Stories
7362,Media
7364,Advice & Inspiration
7365,Informative Nonfiction
7366,Informative Nonfiction
7367,Informative Nonfiction
7367,Media
7368,Historical Fiction
7369,Horror & Supernatural
7369,Young Adult
7370,Horror & Supernatural
7370,Young Adult
7376,Informative Nonfiction
7376,Reference
7381,Mystery & Suspense
7381,Action & Adventure
7382,Realistic Fiction
7382,Young Adult
6497,School Stories
6497,Realistic Fiction
7385,Realistic Fiction
7387,Realistic Fiction
7387,Mystery & Suspense
7387,Humor & Funny Stories
7388,Historical Fiction
7389,Narrative Nonfiction
7390,Science Fiction
7390,Romance
7390,Young Adult
7391,Biography & Autobiography
7392,Fantasy
7392,Action & Adventure
7393,Action & Adventure
7394,Realistic Fiction
