zip,type,primary_city,state,county,latitude,longitude
01543,STANDARD,Rutland,MA,Worcester County,42.36,-71.95
01545,STANDARD,Shrewsbury,MA,Worcester County,42.3,-71.71
01546,UNIQUE,Shrewsbury,MA,Worcester County,42.3,-71.71
01550,STANDARD,Southbridge,MA,Worcester County,42.08,-72.03
01560,STANDARD,South Grafton,MA,Worcester County,42.17,-71.68
01561,PO BOX,South Lancaster,MA,Worcester County,42.44,-71.69
01562,STANDARD,Spencer,MA,Worcester County,42.24,-71.99
01564,STANDARD,Sterling,MA,Worcester County,42.43,-71.75
01566,STANDARD,Sturbridge,MA,Worcester County,42.09,-72.06
01568,STANDARD,Upton,MA,Worcester County,42.17,-71.61
01569,STANDARD,Uxbridge,MA,Worcester County,42.08,-71.6
01570,STANDARD,Webster,MA,Worcester County,42.04,-71.87
01571,STANDARD,Dudley,MA,Worcester County,42.05,-71.93
01580,UNIQUE,Westborough,MA,Worcester County,42.26,-71.61
01581,STANDARD,Westborough,MA,Worcester County,42.26,-71.61
01582,UNIQUE,Westborough,MA,Worcester County,42.26,-71.61
01583,STANDARD,West Boylston,MA,Worcester County,42.36,-71.78
01585,STANDARD,West Brookfield,MA,Worcester County,42.23,-72.14
01586,PO BOX,West Millbury,MA,Worcester County,42.19,-71.76
01588,STANDARD,Whitinsville,MA,Worcester County,42.11,-71.67
01590,STANDARD,Sutton,MA,Worcester County,42.15,-71.76
01601,PO BOX,Worcester,MA,Worcester County,42.26,-71.8
01602,STANDARD,Worcester,MA,Worcester County,42.27,-71.85
01603,STANDARD,Worcester,MA,Worcester County,42.24,-71.84
01604,STANDARD,Worcester,MA,Worcester County,42.25,-71.77
01605,STANDARD,Worcester,MA,Worcester County,42.29,-71.79
01606,STANDARD,Worcester,MA,Worcester County,42.32,-71.8
01607,STANDARD,Worcester,MA,Worcester County,42.23,-71.79
01608,STANDARD,Worcester,MA,Worcester County,42.26,-71.8
01609,STANDARD,Worcester,MA,Worcester County,42.29,-71.83
01610,STANDARD,Worcester,MA,Worcester County,42.25,-71.81
01611,STANDARD,Cherry Valley,MA,Worcester County,42.23,-71.87
01612,STANDARD,Paxton,MA,Worcester County,42.31,-71.93
01613,PO BOX,Worcester,MA,Worcester County,42.26,-71.8
01614,PO BOX,Worcester,MA,Worcester County,42.26,-71.8
01615,PO BOX,Worcester,MA,Worcester County,42.26,-71.8
01653,UNIQUE,Worcester,MA,Worcester County,42.26,-71.8
01654,UNIQUE,Worcester,MA,Worcester County,42.26,-71.8
01655,STANDARD,Worcester,MA,Worcester County,42.26,-71.8
01701,STANDARD,Framingham,MA,Middlesex County,42.3,-71.43
01702,STANDARD,Framingham,MA,Middlesex County,42.28,-71.44
01703,PO BOX,Framingham,MA,Middlesex County,42.3,-71.43
01704,PO BOX,Framingham,MA,Middlesex County,42.3,-71.43
01705,PO BOX,Framingham,MA,Middlesex County,42.3,-71.43
01718,STANDARD,Village Of Nagog Woods,MA,Middlesex County,42.52,-71.43
01719,STANDARD,Boxborough,MA,Middlesex County,42.5,-71.5
01720,STANDARD,Acton,MA,Middlesex County,42.48,-71.46
01721,STANDARD,Ashland,MA,Middlesex County,42.25,-71.46
01730,STANDARD,Bedford,MA,Middlesex County,42.48,-71.26
01731,STANDARD,Hanscom Afb,MA,Middlesex County,42.46,-71.28
01740,STANDARD,Bolton,MA,Worcester County,42.43,-71.6
01741,STANDARD,Carlisle,MA,Middlesex County,42.53,-71.35
01742,STANDARD,Concord,MA,Middlesex County,42.45,-71.35
01745,STANDARD,Fayville,MA,Worcester County,42.29,-71.5
01746,STANDARD,Holliston,MA,Middlesex County,42.2,-71.43
01747,STANDARD,Hopedale,MA,Worcester County,42.12,-71.54
01748,STANDARD,Hopkinton,MA,Middlesex County,42.22,-71.52
01749,STANDARD,Hudson,MA,Middlesex County,42.39,-71.56
01752,STANDARD,Marlborough,MA,Middlesex County,42.34,-71.54
01754,STANDARD,Maynard,MA,Middlesex County,42.42,-71.45
01756,STANDARD,Mendon,MA,Worcester County,42.1,-71.55
01757,STANDARD,Milford,MA,Worcester County,42.14,-71.51
01760,STANDARD,Natick,MA,Middlesex County,42.28,-71.35
01770,STANDARD,Sherborn,MA,Middlesex County,42.23,-71.36
01772,STANDARD,Southborough,MA,Worcester County,42.3,-71.51
01773,STANDARD,Lincoln,MA,Middlesex County,42.41,-71.3
01775,STANDARD,Stow,MA,Middlesex County,42.43,-71.5
01776,STANDARD,Sudbury,MA,Middlesex County,42.36,-71.4
01778,STANDARD,Wayland,MA,Middlesex County,42.36,-71.36
01784,PO BOX,Woodville,MA,Middlesex County,42.23,-71.55
01801,STANDARD,Woburn,MA,Middlesex County,42.48,-71.15
01803,STANDARD,Burlington,MA,Middlesex County,42.5,-71.2
01805,UNIQUE,Burlington,MA,Middlesex County,42.5,-71.2
01806,UNIQUE,Woburn,MA,Middlesex County,42.47,-71.15
01807,UNIQUE,Woburn,MA,Middlesex County,42.48,-71.15
01808,UNIQUE,Woburn,MA,Middlesex County,42.5,-71.12
01810,STANDARD,Andover,MA,Essex County,42.65,-71.14
01812,UNIQUE,Andover,MA,Essex County,42.65,-71.14
01813,UNIQUE,Woburn,MA,Middlesex County,42.48,-71.15
01815,UNIQUE,Woburn,MA,Middlesex County,42.48,-71.15
01821,STANDARD,Billerica,MA,Middlesex County,42.55,-71.26
01822,PO BOX,Billerica,MA,Middlesex County,42.55,-71.26
01824,STANDARD,Chelmsford,MA,Middlesex County,42.59,-71.36
01826,STANDARD,Dracut,MA,Middlesex County,42.68,-71.3
01827,STANDARD,Dunstable,MA,Middlesex County,42.66,-71.48
01830,STANDARD,Haverhill,MA,Essex County,42.78,-71.08
01831,PO BOX,Haverhill,MA,Essex County,42.78,-71.08
01832,STANDARD,Haverhill,MA,Essex County,42.79,-71.13
01833,STANDARD,Georgetown,MA,Essex County,42.73,-70.98
01834,STANDARD,Groveland,MA,Essex County,42.75,-71.03
01835,STANDARD,Haverhill,MA,Essex County,42.75,-71.09
01840,STANDARD,Lawrence,MA,Essex County,42.71,-71.16
01841,STANDARD,Lawrence,MA,Essex County,42.71,-71.16
01842,PO BOX,Lawrence,MA,Essex County,42.7,-71.16
01843,STANDARD,Lawrence,MA,Essex County,42.7,-71.16
01844,STANDARD,Methuen,MA,Essex County,42.74,-71.18
01845,STANDARD,North Andover,MA,Essex County,42.7,-71.11
01850,STANDARD,Lowell,MA,Middlesex County,42.66,-71.3
01851,STANDARD,Lowell,MA,Middlesex County,42.63,-71.32
01852,STANDARD,Lowell,MA,Middlesex County,42.63,-71.3
01853,PO BOX,Lowell,MA,Middlesex County,42.63,-71.32
01854,STANDARD,Lowell,MA,Middlesex County,42.65,-71.35
01860,STANDARD,Merrimac,MA,Essex County,42.83,-71
01862,STANDARD,North Billerica,MA,Middlesex County,42.58,-71.3
01863,STANDARD,North Chelmsford,MA,Middlesex County,42.63,-71.39
01864,STANDARD,North Reading,MA,Middlesex County,42.58,-71.08
01865,PO BOX,Nutting Lake,MA,Middlesex County,42.54,-71.25
01866,PO BOX,Pinehurst,MA,Middlesex County,42.53,-71.23
01867,STANDARD,Reading,MA,Middlesex County,42.53,-71.1
01876,STANDARD,Tewksbury,MA,Middlesex County,42.61,-71.23
01879,STANDARD,Tyngsboro,MA,Middlesex County,42.68,-71.41
01880,STANDARD,Wakefield,MA,Middlesex County,42.5,-71.06
01885,PO BOX,West Boxford,MA,Essex County,42.67,-71.03
01886,STANDARD,Westford,MA,Middlesex County,42.58,-71.43
01887,STANDARD,Wilmington,MA,Middlesex County,42.55,-71.16
01888,PO BOX,Woburn,MA,Middlesex County,42.48,-71.15
01889,UNIQUE,North Reading,MA,Middlesex County,42.56,-71.06
01890,STANDARD,Winchester,MA,Middlesex County,42.45,-71.14
01899,UNIQUE,Andover,MA,Essex County,42.65,-71.14
01901,STANDARD,Lynn,MA,Essex County,42.46,-70.95
01902,STANDARD,Lynn,MA,Essex County,42.47,-70.94
01903,PO BOX,Lynn,MA,Essex County,42.47,-70.96
01904,STANDARD,Lynn,MA,Essex County,42.47,-70.96
01905,STANDARD,Lynn,MA,Essex County,42.47,-70.98
01906,STANDARD,Saugus,MA,Essex County,42.46,-71.01
01907,STANDARD,Swampscott,MA,Essex County,42.47,-70.91
01908,STANDARD,Nahant,MA,Essex County,42.43,-70.93
01910,UNIQUE,Lynn,MA,Essex County,42.47,-70.96
01913,STANDARD,Amesbury,MA,Essex County,42.85,-70.92
01915,STANDARD,Beverly,MA,Essex County,42.57,-70.87
01921,STANDARD,Boxford,MA,Essex County,42.67,-70.98
01922,STANDARD,Byfield,MA,Essex County,42.75,-70.93
01923,STANDARD,Danvers,MA,Essex County,42.57,-70.95
01929,STANDARD,Essex,MA,Essex County,42.63,-70.77
01930,STANDARD,Gloucester,MA,Essex County,42.62,-70.66
01931,PO BOX,Gloucester,MA,Essex County,42.62,-70.66
01936,PO BOX,Hamilton,MA,Essex County,42.61,-70.86
01937,PO BOX,Hathorne,MA,Essex County,42.59,-70.98
01938,STANDARD,Ipswich,MA,Essex County,42.67,-70.83
01940,STANDARD,Lynnfield,MA,Essex County,42.53,-71.04
01944,STANDARD,Manchester,MA,Essex County,42.56,-70.76
01945,STANDARD,Marblehead,MA,Essex County,42.5,-70.85
01949,STANDARD,Middleton,MA,Essex County,42.6,-71.01
01950,STANDARD,Newburyport,MA,Essex County,42.81,-70.88
01951,STANDARD,Newbury,MA,Essex County,42.77,-70.85
01952,STANDARD,Salisbury,MA,Essex County,42.83,-70.84
01960,STANDARD,Peabody,MA,Essex County,42.53,-70.97
01961,PO BOX,Peabody,MA,Essex County,42.53,-70.97
01965,PO BOX,Prides Crossing,MA,Essex County,42.56,-70.86
01966,STANDARD,Rockport,MA,Essex County,42.64,-70.61
01969,STANDARD,Rowley,MA,Essex County,42.72,-70.89
01970,STANDARD,Salem,MA,Essex County,42.51,-70.9
01971,PO BOX,Salem,MA,Essex County,42.51,-70.89
01982,STANDARD,South Hamilton,MA,Essex County,42.62,-70.86
01983,STANDARD,Topsfield,MA,Essex County,42.63,-70.95
01984,STANDARD,Wenham,MA,Essex County,42.6,-70.88
01985,STANDARD,West Newbury,MA,Essex County,42.8,-71
02018,PO BOX,Accord,MA,Plymouth County,42.17,-70.88
02019,STANDARD,Bellingham,MA,Norfolk County,42.09,-71.47
02020,PO BOX,Brant Rock,MA,Plymouth County,42.08,-70.64
02021,STANDARD,Canton,MA,Norfolk County,42.15,-71.13
02025,STANDARD,Cohasset,MA,Norfolk County,42.23,-70.8
02026,STANDARD,Dedham,MA,Norfolk County,42.24,-71.17
02027,PO BOX,Dedham,MA,Norfolk County,42.24,-71.17
02030,STANDARD,Dover,MA,Norfolk County,42.24,-71.27
02031,STANDARD,East Mansfield,MA,Bristol County,42.02,-71.17
02032,STANDARD,East Walpole,MA,Norfolk County,42.15,-71.21
02035,STANDARD,Foxboro,MA,Norfolk County,42.06,-71.24
02038,STANDARD,Franklin,MA,Norfolk County,42.08,-71.38
02040,PO BOX,Greenbush,MA,Plymouth County,42.19,-70.76
02041,PO BOX,Green Harbor,MA,Plymouth County,42.1,-70.71
02043,STANDARD,Hingham,MA,Plymouth County,42.23,-70.88
02044,UNIQUE,Hingham,MA,Plymouth County,42.23,-70.88
02045,STANDARD,Hull,MA,Plymouth County,42.3,-70.9
02047,PO BOX,Humarock,MA,Plymouth County,42.13,-70.69
02048,STANDARD,Mansfield,MA,Bristol County,42.02,-71.21
02050,STANDARD,Marshfield,MA,Plymouth County,42.09,-70.7
02051,PO BOX,Marshfield Hills,MA,Plymouth County,42.15,-70.73
02052,STANDARD,Medfield,MA,Norfolk County,42.18,-71.3
02053,STANDARD,Medway,MA,Norfolk County,42.16,-71.43
02054,STANDARD,Millis,MA,Norfolk County,42.16,-71.35
02055,PO BOX,Minot,MA,Plymouth County,42.19,-70.76
02056,STANDARD,Norfolk,MA,Norfolk County,42.11,-71.31
02059,PO BOX,North Marshfield,MA,Plymouth County,42.1,-70.71
02060,PO BOX,North Scituate,MA,Plymouth County,42.21,-70.76
02061,STANDARD,Norwell,MA,Plymouth County,42.16,-70.78
02062,STANDARD,Norwood,MA,Norfolk County,42.18,-71.19
02065,PO BOX,Ocean Bluff,MA,Plymouth County,42.1,-70.71
02066,STANDARD,Scituate,MA,Plymouth County,42.18,-70.73
02067,STANDARD,Sharon,MA,Norfolk County,42.11,-71.18
02070,PO BOX,Sheldonville,MA,Norfolk County,42.05,-71.35
02071,STANDARD,South Walpole,MA,Norfolk County,42.1,-71.27
02072,STANDARD,Stoughton,MA,Norfolk County,42.11,-71.1
02081,STANDARD,Walpole,MA,Norfolk County,42.13,-71.24
02090,STANDARD,Westwood,MA,Norfolk County,42.21,-71.21
02093,STANDARD,Wrentham,MA,Norfolk County,42.06,-71.33
02108,STANDARD,Boston,MA,Suffolk County,42.36,-71.06
02109,STANDARD,Boston,MA,Suffolk County,42.37,-71.05
02110,STANDARD,Boston,MA,Suffolk County,42.36,-71.05
02111,STANDARD,Boston,MA,Suffolk County,42.35,-71.06
02112,PO BOX,Boston,MA,Suffolk County,42.35,-71.06
02113,STANDARD,Boston,MA,Suffolk County,42.37,-71.06
02114,STANDARD,Boston,MA,Suffolk County,42.36,-71.07
02115,STANDARD,Boston,MA,Suffolk County,42.34,-71.1
02116,STANDARD,Boston,MA,Suffolk County,42.35,-71.08
02117,PO BOX,Boston,MA,Suffolk County,42.35,-71.06
02118,STANDARD,Boston,MA,Suffolk County,42.34,-71.07
02119,STANDARD,Roxbury,MA,Suffolk County,42.32,-71.09
02120,STANDARD,Roxbury Crossing,MA,Suffolk County,42.33,-71.1
02121,STANDARD,Dorchester,MA,Suffolk County,42.31,-71.09
02122,STANDARD,Dorchester,MA,Suffolk County,42.29,-71.04
02123,PO BOX,Boston,MA,Suffolk County,42.35,-71.06
02124,STANDARD,Dorchester Center,MA,Suffolk County,42.29,-71.07
02125,STANDARD,Dorchester,MA,Suffolk County,42.32,-71.06
02126,STANDARD,Mattapan,MA,Suffolk County,42.27,-71.1
02127,STANDARD,Boston,MA,Suffolk County,42.33,-71.04
02128,STANDARD,Boston,MA,Suffolk County,42.36,-71.01
02129,STANDARD,Charlestown,MA,Suffolk County,42.38,-71.06
02130,STANDARD,Jamaica Plain,MA,Suffolk County,42.3,-71.11
02131,STANDARD,Roslindale,MA,Suffolk County,42.28,-71.13
02132,STANDARD,West Roxbury,MA,Suffolk County,42.28,-71.16
02133,STANDARD,Boston,MA,Suffolk County,42.35,-71.06
02134,STANDARD,Allston,MA,Suffolk County,42.35,-71.13
02135,STANDARD,Brighton,MA,Suffolk County,42.35,-71.15
02136,STANDARD,Hyde Park,MA,Suffolk County,42.26,-71.13
02137,PO BOX,Readville,MA,Suffolk County,42.25,-71.12
02138,STANDARD,Cambridge,MA,Middlesex County,42.38,-71.14
02139,STANDARD,Cambridge,MA,Middlesex County,42.37,-71.11
02140,STANDARD,Cambridge,MA,Middlesex County,42.39,-71.13
02141,STANDARD,Cambridge,MA,Middlesex County,42.37,-71.08
02142,STANDARD,Cambridge,MA,Middlesex County,42.36,-71.08
02143,STANDARD,Somerville,MA,Middlesex County,42.38,-71.1
02144,STANDARD,Somerville,MA,Middlesex County,42.4,-71.12
02145,STANDARD,Somerville,MA,Middlesex County,42.39,-71.1
02148,STANDARD,Malden,MA,Middlesex County,42.43,-71.05
02149,STANDARD,Everett,MA,Middlesex County,42.4,-71.05
02150,STANDARD,Chelsea,MA,Suffolk County,42.39,-71.03
02151,STANDARD,Revere,MA,Suffolk County,42.41,-70.99
02152,STANDARD,Winthrop,MA,Suffolk County,42.37,-70.98
02153,PO BOX,Medford,MA,Middlesex County,42.42,-71.1
02155,STANDARD,Medford,MA,Middlesex County,42.42,-71.1
02156,PO BOX,West Medford,MA,Middlesex County,42.42,-71.13
02163,STANDARD,Boston,MA,Suffolk County,42.37,-71.12
02169,STANDARD,Quincy,MA,Norfolk County,42.26,-71
02170,STANDARD,Quincy,MA,Norfolk County,42.27,-71.02
02171,STANDARD,Quincy,MA,Norfolk County,42.29,-71.02
02176,STANDARD,Melrose,MA,Middlesex County,42.45,-71.05
02180,STANDARD,Stoneham,MA,Middlesex County,42.47,-71.09
02184,STANDARD,Braintree,MA,Norfolk County,42.2,-71
02185,PO BOX,Braintree,MA,Norfolk County,42.2,-71
02186,STANDARD,Milton,MA,Norfolk County,42.24,-71.08
02187,PO BOX,Milton Village,MA,Norfolk County,42.26,-71.08
02188,STANDARD,Weymouth,MA,Norfolk County,42.2,-70.96
02189,STANDARD,East Weymouth,MA,Norfolk County,42.2,-70.94
02190,STANDARD,South Weymouth,MA,Norfolk County,42.17,-70.95
02191,STANDARD,North Weymouth,MA,Norfolk County,42.24,-70.94
02196,PO BOX,Boston,MA,Suffolk County,42.35,-71.06
02199,STANDARD,Boston,MA,Suffolk County,42.35,-71.08
02201,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02203,STANDARD,Boston,MA,Suffolk County,42.36,-71.06
02204,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02205,PO BOX,Boston,MA,Suffolk County,42.35,-71.06
02206,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02207,UNIQUE,Boston,MA,Suffolk County,42.35,-71.05
02210,STANDARD,Boston,MA,Suffolk County,42.35,-71.04
02211,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02212,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02215,STANDARD,Boston,MA,Suffolk County,42.35,-71.1
02216,UNIQUE,Boston,MA,Suffolk County,42.34,-71.07
02217,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02222,STANDARD,Boston,MA,Suffolk County,42.35,-71.06
02228,PO BOX,East Boston,MA,Suffolk County,42.35,-71.06
02238,PO BOX,Cambridge,MA,Middlesex County,42.37,-71.11
02239,UNIQUE,Cambridge,MA,Middlesex County,42.36,-71.1
02241,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02266,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02269,PO BOX,Quincy,MA,Norfolk County,42.26,-71
02283,STANDARD,Boston,MA,Suffolk County,42.35,-71.06
02284,STANDARD,Boston,MA,Suffolk County,42.35,-71.06
02293,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02295,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02297,UNIQUE,Boston,MA,Suffolk County,42.35,-71.06
02298,PO BOX,Boston,MA,Suffolk County,42.34,-71.05
02301,STANDARD,Brockton,MA,Plymouth County,42.08,-71.02
02302,STANDARD,Brockton,MA,Plymouth County,42.09,-71
02303,PO BOX,Brockton,MA,Plymouth County,42.08,-71.02
02304,PO BOX,Brockton,MA,Plymouth County,42.08,-71.02
02305,PO BOX,Brockton,MA,Plymouth County,42.08,-71.02
02322,STANDARD,Avon,MA,Norfolk County,42.13,-71.05
02324,STANDARD,Bridgewater,MA,Plymouth County,41.98,-70.97
02325,UNIQUE,Bridgewater,MA,Plymouth County,41.98,-70.97
02327,PO BOX,Bryantville,MA,Plymouth County,42.06,-70.8
02330,STANDARD,Carver,MA,Plymouth County,41.88,-70.76
02331,PO BOX,Duxbury,MA,Plymouth County,42.04,-70.67
02332,STANDARD,Duxbury,MA,Plymouth County,42.04,-70.67
02333,STANDARD,East Bridgewater,MA,Plymouth County,42.03,-70.95
02334,PO BOX,Easton,MA,Bristol County,42.03,-71.1
02337,PO BOX,Elmwood,MA,Plymouth County,42.01,-70.96
02338,STANDARD,Halifax,MA,Plymouth County,41.98,-70.86
02339,STANDARD,Hanover,MA,Plymouth County,42.11,-70.81
02340,UNIQUE,Hanover,MA,Plymouth County,42.11,-70.81
02341,STANDARD,Hanson,MA,Plymouth County,42.06,-70.85
02343,STANDARD,Holbrook,MA,Norfolk County,42.14,-71
02344,UNIQUE,Middleboro,MA,Plymouth County,41.86,-70.9
02345,PO BOX,Manomet,MA,Plymouth County,41.92,-70.56
02346,STANDARD,Middleboro,MA,Plymouth County,41.86,-70.9
02347,STANDARD,Lakeville,MA,Plymouth County,41.85,-70.95
02348,UNIQUE,Lakeville,MA,Plymouth County,41.86,-70.9
02349,UNIQUE,Middleboro,MA,Plymouth County,41.86,-70.9
02350,PO BOX,Monponsett,MA,Plymouth County,42.02,-70.84
02351,STANDARD,Abington,MA,Plymouth County,42.11,-70.95
02355,PO BOX,North Carver,MA,Plymouth County,41.91,-70.79
02356,STANDARD,North Easton,MA,Bristol County,42.05,-71.1
02357,UNIQUE,North Easton,MA,Bristol County,42.06,-71.08
02358,PO BOX,North Pembroke,MA,Plymouth County,42.09,-70.78
02359,STANDARD,Pembroke,MA,Plymouth County,42.06,-70.8
02360,STANDARD,Plymouth,MA,Plymouth County,41.95,-70.66
02361,PO BOX,Plymouth,MA,Plymouth County,41.95,-70.66
02362,PO BOX,Plymouth,MA,Plymouth County,41.95,-70.66
02364,STANDARD,Kingston,MA,Plymouth County,41.99,-70.71
02366,PO BOX,South Carver,MA,Plymouth County,41.85,-70.66
02367,STANDARD,Plympton,MA,Plymouth County,41.95,-70.81
02368,STANDARD,Randolph,MA,Norfolk County,42.17,-71.05
02370,STANDARD,Rockland,MA,Plymouth County,42.13,-70.91
02375,STANDARD,South Easton,MA,Bristol County,42.03,-71.1
02379,STANDARD,West Bridgewater,MA,Plymouth County,42.01,-71
02381,PO BOX,White Horse Beach,MA,Plymouth County,41.93,-70.59
02382,STANDARD,Whitman,MA,Plymouth County,42.08,-70.93
02420,STANDARD,Lexington,MA,Middlesex County,42.46,-71.22
02421,STANDARD,Lexington,MA,Middlesex County,42.44,-71.23
02445,STANDARD,Brookline,MA,Norfolk County,42.32,-71.14
02446,STANDARD,Brookline,MA,Norfolk County,42.34,-71.12
02447,PO BOX,Brookline Village,MA,Norfolk County,42.33,-71.13
02451,STANDARD,Waltham,MA,Middlesex County,42.38,-71.24
02452,STANDARD,Waltham,MA,Middlesex County,42.39,-71.22
02453,STANDARD,Waltham,MA,Middlesex County,42.37,-71.24
02454,PO BOX,Waltham,MA,Middlesex County,42.38,-71.24
02455,PO BOX,North Waltham,MA,Middlesex County,42.39,-71.22
02456,PO BOX,New Town,MA,Middlesex County,42.33,-71.2
02457,PO BOX,Babson Park,MA,Norfolk County,42.3,-71.27
02458,STANDARD,Newton,MA,Middlesex County,42.35,-71.19
02459,STANDARD,Newton Center,MA,Middlesex County,42.31,-71.19
02460,STANDARD,Newtonville,MA,Middlesex County,42.35,-71.2
02461,STANDARD,Newton Highlands,MA,Middlesex County,42.32,-71.21
02462,STANDARD,Newton Lower Falls,MA,Middlesex County,42.33,-71.26
02464,STANDARD,Newton Upper Falls,MA,Middlesex County,42.31,-71.22
02465,STANDARD,West Newton,MA,Middlesex County,42.35,-71.22
02466,STANDARD,Auburndale,MA,Middlesex County,42.34,-71.24
02467,STANDARD,Chestnut Hill,MA,Norfolk County,42.31,-71.16
02468,STANDARD,Waban,MA,Middlesex County,42.32,-71.23
02471,PO BOX,Watertown,MA,Middlesex County,42.36,-71.17
02472,STANDARD,Watertown,MA,Middlesex County,42.37,-71.18
02474,STANDARD,Arlington,MA,Middlesex County,42.42,-71.16
02475,PO BOX,Arlington Heights,MA,Middlesex County,42.41,-71.18
02476,STANDARD,Arlington,MA,Middlesex County,42.41,-71.16
02477,UNIQUE,Watertown,MA,Middlesex County,42.36,-71.17
02478,STANDARD,Belmont,MA,Middlesex County,42.39,-71.18
02479,PO BOX,Waverley,MA,Middlesex County,42.39,-71.17
02481,STANDARD,Wellesley Hills,MA,Norfolk County,42.31,-71.27
02482,STANDARD,Wellesley,MA,Norfolk County,42.29,-71.3
02492,STANDARD,Needham,MA,Norfolk County,42.28,-71.24
02493,STANDARD,Weston,MA,Middlesex County,42.36,-71.3
02494,STANDARD,Needham Heights,MA,Norfolk County,42.3,-71.23
02495,PO BOX,Nonantum,MA,Middlesex County,42.33,-71.2
02532,STANDARD,Buzzards Bay,MA,Barnstable County,41.75,-70.61
02534,PO BOX,Cataumet,MA,Barnstable County,41.66,-70.61
02535,STANDARD,Chilmark,MA,Dukes County,41.34,-70.74
02536,STANDARD,East Falmouth,MA,Barnstable County,41.56,-70.55
02537,STANDARD,East Sandwich,MA,Barnstable County,41.73,-70.43
02538,STANDARD,East Wareham,MA,Plymouth County,41.78,-70.65
02539,STANDARD,Edgartown,MA,Dukes County,41.38,-70.53
02540,STANDARD,Falmouth,MA,Barnstable County,41.56,-70.62
02541,PO BOX,Falmouth,MA,Barnstable County,41.54,-70.6
02542,STANDARD,Buzzards Bay,MA,Barnstable County,41.71,-70.55
02543,STANDARD,Woods Hole,MA,Barnstable County,41.52,-70.66
02552,PO BOX,Menemsha,MA,Dukes County,41.34,-70.73
02553,PO BOX,Monument Beach,MA,Barnstable County,41.71,-70.62
02554,STANDARD,Nantucket,MA,Nantucket County,41.27,-70.1
02556,STANDARD,North Falmouth,MA,Barnstable County,41.64,-70.63
02557,STANDARD,Oak Bluffs,MA,Dukes County,41.45,-70.56
02558,PO BOX,Onset,MA,Plymouth County,41.74,-70.66
02559,STANDARD,Pocasset,MA,Barnstable County,41.69,-70.63
02561,PO BOX,Sagamore,MA,Barnstable County,41.77,-70.53
02562,STANDARD,Sagamore Beach,MA,Barnstable County,41.79,-70.53
02563,STANDARD,Sandwich,MA,Barnstable County,41.75,-70.49
02564,PO BOX,Siasconset,MA,Nantucket County,41.27,-70
02565,PO BOX,Silver Beach,MA,Barnstable County,41.63,-70.64
02568,STANDARD,Vineyard Haven,MA,Dukes County,41.45,-70.6
02571,STANDARD,Wareham,MA,Plymouth County,41.76,-70.71
02573,PO BOX,West Chop,MA,Dukes County,41.45,-70.6
02574,PO BOX,West Falmouth,MA,Barnstable County,41.6,-70.64
02575,PO BOX,West Tisbury,MA,Dukes County,41.38,-70.67
02576,STANDARD,West Wareham,MA,Plymouth County,41.78,-70.75
02584,PO BOX,Nantucket,MA,Nantucket County,41.26,-70.01
02601,STANDARD,Hyannis,MA,Barnstable County,41.65,-70.29
02630,STANDARD,Barnstable,MA,Barnstable County,41.7,-70.3
02631,STANDARD,Brewster,MA,Barnstable County,41.76,-70.08
