ID,CH2_CATEGORY
638,PICTURE
5321,GRAPHIC NOVELS
5322,EASY READER
5323,HISTORY
5324,SCIENCE
5325,CHAPTER
5326,PICTURE
5327,FAMILY & FRIENDSHIP
5328,MYSTERY
5329,SCIENCE
5330,HISTORICAL FICTION
5331,PICTURE
5332,SCIENCE
5333,REFERENCE
5334,CONTEMPORARY
5335,FANTASY
5336,FAMILY & FRIENDSHIP
5337,PICTURE
5338,SCIENCE
5339,EASY READER
5340,PICTURE
5341,FANTASY
5342,FANTASY
5343,SPANISH
5344,EASY READER
5345,EASY READER
512,FAMILY & FRIENDSHIP
5346,INSTRUCTION RESOURCE DIVISION
5347,MYSTERY
5348,FANTASY
5349,SPANISH
5350,POSTERS
5351,SCIENCE
5352,GRAPHIC NOVELS
5353,PICTURE
5354,GRAPHIC NOVELS
5355,FAMILY & FRIENDSHIP
5356,ADVENTURE
5357,GRAPHIC NOVELS
5358,HISTORICAL FICTION
5359,PICTURE
5360,PICTURE
5361,CHAPTER
5362,SCIENCE
5363,HISTORICAL FICTION
5364,ACTIVITY
5365,REFERENCE
5366,PICTURE
5367,FAMILY & FRIENDSHIP
5368,CONTEMPORARY
5369,SCIENCE
5370,BIOGRAPHY
5371,PICTURE
5372,BIOGRAPHY
5373,FANTASY
5374,SCIENCE
5375,MYSTERY
5376,REFERENCE
5377,PICTURE
5378,ADULT FICTION
5379,FAMILY & FRIENDSHIP
5380,HISTORICAL FICTION
5381,HISTORY
5382,PICTURE
5383,EASY READER
5384,RELIGIOUS
5385,ADULT NON FICTION
5386,PICTURE
5387,MYSTERY
5388,FAMILY & FRIENDSHIP
5389,BIOGRAPHY
5390,FANTASY
5391,CHAPTER
5392,EASY READER
5393,PICTURE
5394,FAMILY & FRIENDSHIP
5395,FANTASY
5396,FAMILY & FRIENDSHIP
5397,CONTEMPORARY
5398,PICTURE
5399,CONTEMPORARY
5400,HISTORICAL FICTION
5401,PICTURE
5402,FAMILY & FRIENDSHIP
5403,HISTORY
5404,FAMILY & FRIENDSHIP
5405,CONTEMPORARY
5406,REFERENCE
5407,PICTURE
5408,EASY READER
5409,HUMOR
5410,REFERENCE
5411,ADVENTURE
5412,FAMILY & FRIENDSHIP
5413,FAMILY & FRIENDSHIP
5414,EASY READER
5415,MYSTERY
5416,FAMILY & FRIENDSHIP
5417,CONTEMPORARY
5418,SPORTS
5419,MYSTERY
5405,FAMILY & FRIENDSHIP
5420,EASY READER
5421,FANTASY
5422,REFERENCE
5423,ADVENTURE
5424,FAMILY & FRIENDSHIP
5425,HISTORICAL FICTION
5426,HUMOR
5427,FAMILY & FRIENDSHIP
5428,MYSTERY
5429,CHAPTER
5430,HUMOR
5431,HUMOR
5432,ADVENTURE
5433,SPORTS
5434,PICTURE
5435,HISTORICAL FICTION
5436,FAMILY & FRIENDSHIP
5437,EASY READER
5438,CHAPTER
5439,PICTURE
5440,FAMILY & FRIENDSHIP
5441,PICTURE
5442,PICTURE
5444,PICTURE
5445,GRAPHIC NOVELS
5446,GRAPHIC NOVELS
5447,PICTURE
5448,PICTURE
5449,GRAPHIC NOVELS
5450,FAMILY & FRIENDSHIP
5451,PICTURE
5452,PICTURE
5453,FAMILY & FRIENDSHIP
5454,FANTASY
5455,GRAPHIC NOVELS
5456,POETRY
5457,ADULT FICTION
5458,POETRY
5459,CONTEMPORARY
5460,CONTEMPORARY
5461,ADVENTURE
5462,FANTASY
5463,FANTASY
5464,FANTASY
5465,PICTURE
5466,GRAPHIC NOVELS
5467,GRAPHIC NOVELS
5468,ACTIVITY
5469,FANTASY
5470,FAMILY & FRIENDSHIP
5471,FAMILY & FRIENDSHIP
5472,SCIENCE
5473,PICTURE
5474,FAMILY & FRIENDSHIP
5475,EASY READER
5476,COOKBOOK
1567,PICTURE
5477,RELIGIOUS
5478,PICTURE
5479,ADULT FICTION
86,EASY READER
5480,PICTURE
71,CHAPTER
5481,CHAPTER
5482,PICTURE
5483,CONTEMPORARY
5484,REFERENCE
5485,EASY READER
5486,HISTORICAL FICTION
5487,FANTASY
5488,FANTASY
5489,PICTURE
5490,FANTASY
5491,MYSTERY
5492,CHAPTER
5493,PICTURE
5494,PICTURE
5495,REFERENCE
5496,PICTURE
5497,FAMILY & FRIENDSHIP
5498,ADULT FICTION
5499,ADVENTURE
5500,GRAPHIC NOVELS
2055,FANTASY
5501,FANTASY
5502,RELIGIOUS
5503,PICTURE
5504,FAMILY & FRIENDSHIP
5505,BIOGRAPHY
5506,SCIENCE
5507,FANTASY
5508,HISTORICAL FICTION
5509,BIOGRAPHY
5510,MYSTERY
5511,PICTURE
5512,SPANISH
5513,PICTURE
5514,FAMILY & FRIENDSHIP
5515,PICTURE
5516,PICTURE
5517,EASY READER
5518,PICTURE
5519,REFERENCE
5520,POETRY
5521,PICTURE
5522,ADVENTURE
5523,PICTURE
5524,CHAPTER
5525,BIOGRAPHY
5526,REFERENCE
357,PICTURE
5527,PICTURE
5528,SCIENCE
5529,HUMOR
5530,FANTASY
5531,MYSTERY
5532,CHAPTER
5533,GRAPHIC NOVELS
2194,FAMILY & FRIENDSHIP
5534,RELIGIOUS
5535,PICTURE
5536,PICTURE
5537,CONTEMPORARY
5538,FANTASY
5539,CONTEMPORARY
5540,PICTURE
5541,FANTASY
5542,FAMILY & FRIENDSHIP
5543,REFERENCE
5544,ACTIVITY
5545,ADVENTURE
5546,SPORTS
5547,SPANISH
5548,FAMILY & FRIENDSHIP
5549,FAMILY & FRIENDSHIP
5550,GRAPHIC NOVELS
5551,ADVENTURE
5552,ADVENTURE
5553,HISTORY
5554,PICTURE
5555,MYSTERY
5557,MYSTERY
5558,FANTASY
5559,FANTASY
5560,CONTEMPORARY
5561,MYSTERY
5562,SCIENCE
5563,CONTEMPORARY
5564,PICTURE
5565,ADULT FICTION
5566,BIOGRAPHY
5567,FANTASY
5568,EASY READER
5569,FAMILY & FRIENDSHIP
5570,FAMILY & FRIENDSHIP
5571,EASY READER
5572,PICTURE
5573,RELIGIOUS
5574,PICTURE
5575,CHAPTER
5576,EASY READER
5577,SPANISH
5578,FAMILY & FRIENDSHIP
5579,FAMILY & FRIENDSHIP
5580,CHAPTER
5581,PICTURE
5582,ADVENTURE
5583,EASY READER
5584,EASY READER
5585,FANTASY
5586,GRAPHIC NOVELS
5587,MYSTERY
5588,PICTURE
5589,REFERENCE
5590,GRAPHIC NOVELS
5591,BIOGRAPHY
5592,ADULT FICTION
5593,REFERENCE
5594,STATIONERY
5595,FANTASY
5596,MYSTERY
5597,CONTEMPORARY
5598,PICTURE
5599,SCIENCE
5600,CHAPTER
5601,PICTURE
5602,REFERENCE
5603,CHAPTER
5604,FAMILY & FRIENDSHIP
5605,EASY READER
5606,REFERENCE
5607,PICTURE
5608,SCIENCE
5609,FAMILY & FRIENDSHIP
5610,PICTURE
5611,FANTASY
5612,STATIONERY
5613,MYSTERY
5614,FAMILY & FRIENDSHIP
5615,FANTASY
5616,FANTASY
5617,PICTURE
2295,ADVENTURE
5618,CHAPTER
5619,PICTURE
5620,ADVENTURE
5621,FANTASY
5622,PICTURE
5623,FANTASY
5624,REFERENCE
5625,FANTASY
5626,FANTASY
5627,CHAPTER
5628,MYSTERY
5629,MYSTERY
5630,ACTIVITY
5631,CHAPTER
5632,SPORTS
5633,FANTASY
5634,MYSTERY
5635,PICTURE
5636,GRAPHIC NOVELS
5637,BIOGRAPHY
5638,RELIGIOUS
5639,ACTIVITY
5640,BIOGRAPHY
5641,CHAPTER
5642,SPANISH
5643,SPANISH
5644,SPANISH
5645,SPANISH
5646,GRAPHIC NOVELS
5647,PICTURE
5648,FAMILY & FRIENDSHIP
5649,FANTASY
5650,CONTEMPORARY
5651,FAMILY & FRIENDSHIP
5652,FANTASY
5653,FAMILY & FRIENDSHIP
5654,PICTURE
5655,ADVENTURE
5656,FAMILY & FRIENDSHIP
5657,CHAPTER
5658,REFERENCE
5659,SCIENCE
5660,EASY READER
5661,FANTASY
5662,CONTEMPORARY
5663,CONTEMPORARY
5664,BIOGRAPHY
5665,FANTASY
5666,PICTURE
5667,ADVENTURE
5668,CONTEMPORARY
5669,CHAPTER
5670,ADVENTURE
5671,PICTURE
5672,FANTASY
5673,FANTASY
5674,REFERENCE
5675,HISTORY
5676,ACTIVITY
1582,CHAPTER
5677,BIOGRAPHY
5678,MYSTERY
5679,HISTORY
5680,FANTASY
5681,ADVENTURE
5682,CHAPTER
5683,ACTIVITY
5684,SPORTS
5685,FANTASY
5686,REFERENCE
5687,ADULT FICTION
5688,PICTURE
5689,MYSTERY
5690,ADVENTURE
5691,HISTORY
5692,ADVENTURE
5693,FANTASY
5694,HISTORICAL FICTION
5695,RELIGIOUS
5696,SCIENCE
5697,PICTURE
5698,PICTURE
5699,CONTEMPORARY
5700,PICTURE
5701,FAMILY & FRIENDSHIP
5702,ADVENTURE
5703,REFERENCE
5704,CHAPTER
5705,SCIENCE
5706,HUMOR
5707,REFERENCE
5708,BIOGRAPHY
5709,PICTURE
5710,EASY READER
5711,CONTEMPORARY
5712,ADVENTURE
5713,PICTURE
5714,CHAPTER
5715,HUMOR
5716,BIOGRAPHY
5717,FANTASY
5718,EASY READER
5719,GRAPHIC NOVELS
5720,SPORTS
5721,FANTASY
5722,MYSTERY
5723,FAMILY & FRIENDSHIP
5724,ACTIVITY
5725,PICTURE
5726,REFERENCE
5727,SCIENCE
5728,PICTURE
5729,BIOGRAPHY
5730,PICTURE
5731,MYSTERY
5732,CONTEMPORARY
5733,FANTASY
5734,SCIENCE
5735,FANTASY
5736,GRAPHIC NOVELS
5737,MYSTERY
5738,EASY READER
5739,RELIGIOUS
5740,HISTORY
5741,FANTASY
5742,CONTEMPORARY
5743,ADULT FICTION
5744,COOKBOOK
5745,SCIENCE
5746,GRAPHIC NOVELS
5747,FANTASY
5748,BIOGRAPHY
5749,ADVENTURE
5750,POSTERS
5751,FAMILY & FRIENDSHIP
5752,CONTEMPORARY
5753,SPORTS
5754,EASY READER
5755,SPANISH
5756,CONTEMPORARY
5757,REFERENCE
5758,MYSTERY
5759,ACTIVITY
5760,ACTIVITY
5761,CHAPTER
5762,PICTURE
5763,REFERENCE
5764,SCIENCE
1513,PICTURE
5765,PICTURE
5766,PICTURE
5767,FAMILY & FRIENDSHIP
5768,SPORTS
5769,FAMILY & FRIENDSHIP
5770,MYSTERY
5771,HUMOR
5772,POETRY
5773,EASY READER
5774,SCIENCE
5775,PICTURE
5776,ADVENTURE
5777,REFERENCE
5778,STATIONERY
5779,PICTURE
5780,HISTORY
5781,FAMILY & FRIENDSHIP
5782,SPORTS
5783,CHAPTER
5784,SPORTS
5785,ADULT FICTION
5786,GRAPHIC NOVELS
5787,COOKBOOK
5788,FANTASY
5789,CHAPTER
5790,CONTEMPORARY
5791,FANTASY
5792,CONTEMPORARY
5793,GRAPHIC NOVELS
5794,HISTORY
5795,BIOGRAPHY
5796,FAMILY & FRIENDSHIP
5797,INSTRUCTION RESOURCE DIVISION
5798,PICTURE
5799,SPANISH
5800,ACTIVITY
5801,FANTASY
5802,SCIENCE
5803,CHAPTER
5804,ADVENTURE
5805,SPANISH
5806,CHAPTER
5807,CHAPTER
5808,SCIENCE
5809,SPANISH
5810,CHAPTER
5811,SCIENCE
5812,FANTASY
5813,PICTURE
5814,CONTEMPORARY
5815,ACTIVITY
5816,FANTASY
5817,EASY READER
5818,GRAPHIC NOVELS
5819,FANTASY
5820,PICTURE
5821,CHAPTER
5822,STATIONERY
5823,FANTASY
5824,GRAPHIC NOVELS
5825,PICTURE
5826,MYSTERY
5827,FAMILY & FRIENDSHIP
5828,FANTASY
5829,ADVENTURE
5830,REFERENCE
5831,REFERENCE
5832,HUMOR
1713,SPANISH
5833,PICTURE
5834,CONTEMPORARY
5835,RELIGIOUS
5836,REFERENCE
5837,SCIENCE
5838,FANTASY
5839,CHAPTER
5840,REFERENCE
5841,FANTASY
5842,STATIONERY
5843,CHAPTER
5844,EASY READER
5845,RELIGIOUS
5846,PICTURE
5847,CHAPTER
5848,SPANISH
5849,EASY READER
5850,PICTURE
5851,ACTIVITY
5852,PICTURE
5853,PICTURE
5854,HISTORY
5855,EASY READER
5856,REFERENCE
5857,EASY READER
5858,FANTASY
5859,RELIGIOUS
5860,CONTEMPORARY
5861,RELIGIOUS
5862,EASY READER
5863,FANTASY
5864,PICTURE
5865,SPORTS
5866,PICTURE
5867,RELIGIOUS
5868,RELIGIOUS
5869,RELIGIOUS
5870,RELIGIOUS
5871,CHAPTER
5872,HISTORY
5873,FANTASY
5874,PICTURE
5875,CONTEMPORARY
5876,CONTEMPORARY
5877,HUMOR
5878,HISTORICAL FICTION
5879,PICTURE
5880,CHAPTER
5881,HUMOR
5882,COOKBOOK
5883,SCIENCE
1919,CHAPTER
5884,RELIGIOUS
5885,COOKBOOK
5886,ADVENTURE
5887,PICTURE
5888,SPANISH
5889,SPANISH
5890,SPANISH
5891,SPORTS
5892,MYSTERY
5893,HISTORICAL FICTION
5894,CONTEMPORARY
5895,PICTURE
5896,ADULT NON FICTION
5897,COOKBOOK
5898,PICTURE
5899,PICTURE
5900,GRAPHIC NOVELS
5901,GRAPHIC NOVELS
5902,MYSTERY
5903,MYSTERY
5904,REFERENCE
5905,HUMOR
5906,MYSTERY
5907,CHAPTER
5908,FANTASY
5909,PICTURE
5910,HISTORY
5911,GRAPHIC NOVELS
5912,CHAPTER
5913,MYSTERY
5914,CONTEMPORARY
5915,FANTASY
5916,SPANISH
5917,PICTURE
5918,PICTURE
5919,FANTASY
5920,ADVENTURE
5921,FANTASY
5922,PICTURE
5923,FANTASY
5924,ADULT FICTION
5925,REFERENCE
5926,FANTASY
5927,HISTORY
5928,SCIENCE
5929,SPORTS
5930,FAMILY & FRIENDSHIP
5931,ADULT NON FICTION
5932,FANTASY
5933,HISTORY
5934,CHAPTER
5935,CHAPTER
5936,CONTEMPORARY
5937,CONTEMPORARY
5938,EASY READER
5939,PICTURE
5940,COOKBOOK
5941,COOKBOOK
5942,FAMILY & FRIENDSHIP
5943,SPANISH
5944,POSTERS
5945,HISTORICAL FICTION
5946,FAMILY & FRIENDSHIP
5947,GRAPHIC NOVELS
5948,CONTEMPORARY
5949,ACTIVITY
5950,EASY READER
5951,RELIGIOUS
5952,SPANISH
5953,CONTEMPORARY
5954,SPANISH
5955,ADVENTURE
5956,HISTORICAL FICTION
5957,RELIGIOUS
5958,CONTEMPORARY
5959,RELIGIOUS
5960,STATIONERY
5961,FANTASY
5962,FAMILY & FRIENDSHIP
5963,COOKBOOK
5964,FANTASY
5965,REFERENCE
5966,FAMILY & FRIENDSHIP
5967,HISTORICAL FICTION
5968,ACTIVITY
5969,FANTASY
5970,CONTEMPORARY
5971,REFERENCE
5972,ACTIVITY
5973,CONTEMPORARY
5974,PICTURE
5975,PICTURE
5976,SCIENCE
5977,PICTURE
5978,COOKBOOK
5979,SPANISH
5980,ACTIVITY
5981,PICTURE
5982,ACTIVITY
5983,SCIENCE
5984,GRAPHIC NOVELS
5985,SPORTS
5986,RELIGIOUS
5987,SPORTS
5988,GRAPHIC NOVELS
5989,FAMILY & FRIENDSHIP
5990,MYSTERY
5991,REFERENCE
5992,HISTORICAL FICTION
5993,CHAPTER
5994,ADVENTURE
5995,PICTURE
5996,STATIONERY
5997,SPANISH
5998,COOKBOOK
5999,SPORTS
6000,ACTIVITY
6001,PICTURE
6002,ACTIVITY
6003,MYSTERY
6004,GRAPHIC NOVELS
6005,MYSTERY
6006,FANTASY
6007,CONTEMPORARY
6008,MYSTERY
6009,COOKBOOK
6010,FANTASY
6011,ADVENTURE
6012,REFERENCE
6013,FANTASY
6014,RELIGIOUS
6015,CONTEMPORARY
6016,GRAPHIC NOVELS
6017,FAMILY & FRIENDSHIP
6018,EASY READER
6019,CHAPTER
6020,RELIGIOUS
6021,HISTORICAL FICTION
6022,HUMOR
6023,GRAPHIC NOVELS
6024,SPANISH
6025,FANTASY
6026,ADULT FICTION
6027,FANTASY
6028,PICTURE
6029,ADULT FICTION
6030,PICTURE
6031,SPORTS
6032,HISTORICAL FICTION
6033,REFERENCE
6034,CHAPTER
6035,FANTASY
6036,PICTURE
6037,SCIENCE
6038,ADVENTURE
6039,RELIGIOUS
6040,EASY READER
6041,PICTURE
6042,ACTIVITY
6043,ACTIVITY
6044,REFERENCE
6045,REFERENCE
6046,CHAPTER
6047,PICTURE
6048,PICTURE
6049,BIOGRAPHY
6050,FAMILY & FRIENDSHIP
6051,PICTURE
6052,CHAPTER
6053,CHAPTER
6054,CHAPTER
6055,ACTIVITY
6056,HUMOR
6057,CHAPTER
6058,STATIONERY
6059,EASY READER
6060,BIOGRAPHY
6061,CHAPTER
6062,HISTORICAL FICTION
6063,REFERENCE
6064,GRAPHIC NOVELS
6065,PICTURE
6066,SPORTS
6067,PICTURE
6068,BIOGRAPHY
6069,FANTASY
6070,HISTORICAL FICTION
6071,MYSTERY
6072,REFERENCE
6073,ACTIVITY
6074,BIOGRAPHY
6075,HISTORICAL FICTION
6076,PICTURE
6077,PICTURE
6078,PICTURE
6079,CHAPTER
6080,SCIENCE
6081,STATIONERY
6082,PICTURE
6083,REFERENCE
6084,PICTURE
6085,HISTORICAL FICTION
6086,ADVENTURE
6087,FAMILY & FRIENDSHIP
6088,PICTURE
6089,CONTEMPORARY
6090,FANTASY
6091,ADULT NON FICTION
6092,FANTASY
900,PICTURE
1437,BIOGRAPHY
6093,PICTURE
6094,SPANISH
6095,CHAPTER
6096,ADVENTURE
6097,FAMILY & FRIENDSHIP
6098,FAMILY & FRIENDSHIP
6099,FANTASY
6100,ADVENTURE
6101,FANTASY
6102,PICTURE
6103,FANTASY
6104,HISTORICAL FICTION
6105,FANTASY
6106,HISTORY
6107,PICTURE
6108,CONTEMPORARY
6109,ADVENTURE
6110,MYSTERY
6111,CHAPTER
6112,CONTEMPORARY
6113,PICTURE
6114,CONTEMPORARY
6115,PICTURE
6116,HISTORICAL FICTION
6117,ADVENTURE
6118,FAMILY & FRIENDSHIP
6119,PICTURE
6120,MYSTERY
6121,FAMILY & FRIENDSHIP
6122,PICTURE
6123,PICTURE
6124,FAMILY & FRIENDSHIP
6125,BIOGRAPHY
6126,SPANISH
6127,FANTASY
6128,FANTASY
6129,SCIENCE
6130,FAMILY & FRIENDSHIP
6131,PICTURE
6132,CHAPTER
6133,CONTEMPORARY
6134,FANTASY
6135,RELIGIOUS
6136,HUMOR
6137,PICTURE
6138,FAMILY & FRIENDSHIP
6139,ADVENTURE
6140,CHAPTER
6141,REFERENCE
6142,FAMILY & FRIENDSHIP
6143,POETRY
6144,HISTORY
6145,EASY READER
6146,PICTURE
6147,SCIENCE
6148,SCIENCE
6149,HISTORICAL FICTION
6150,CHAPTER
6151,PICTURE
6152,CHAPTER
6153,HISTORICAL FICTION
6154,CONTEMPORARY
6155,ADVENTURE
6156,RELIGIOUS
6157,CHAPTER
6158,CHAPTER
6159,CHAPTER
6160,SPORTS
6161,GRAPHIC NOVELS
6162,FANTASY
6163,ADULT FICTION
6164,REFERENCE
6165,PICTURE
6166,EASY READER
6167,FANTASY
6168,PICTURE
6169,FAMILY & FRIENDSHIP
6170,MYSTERY
6171,PICTURE
6172,FANTASY
6173,HUMOR
6174,CHAPTER
6175,GRAPHIC NOVELS
6176,PICTURE
6177,PICTURE
6178,REFERENCE
6179,CHAPTER
6180,FANTASY
6181,ADULT FICTION
6182,REFERENCE
6183,CONTEMPORARY
6184,PICTURE
6185,PICTURE
6186,REFERENCE
6187,ADVENTURE
6188,MYSTERY
6189,SCIENCE
6190,SCIENCE
6191,PICTURE
6192,PICTURE
6193,RELIGIOUS
6194,RELIGIOUS
6195,FAMILY & FRIENDSHIP
6196,EASY READER
6197,PICTURE
6198,RELIGIOUS
6199,REFERENCE
6200,SCIENCE
6201,FANTASY
6202,REFERENCE
6203,PICTURE
6204,BIOGRAPHY
6205,REFERENCE
6206,FAMILY & FRIENDSHIP
6207,CHAPTER
6208,COOKBOOK
6209,FAMILY & FRIENDSHIP
6210,HISTORY
6211,COOKBOOK
6212,SCIENCE
6213,PICTURE
6214,PICTURE
6215,FAMILY & FRIENDSHIP
6216,GRAPHIC NOVELS
6217,CONTEMPORARY
6218,FANTASY
6219,SPANISH
6220,FAMILY & FRIENDSHIP
6221,FANTASY
6222,MYSTERY
6223,ACTIVITY
6224,CHAPTER
6225,ACTIVITY
6226,REFERENCE
6227,CHAPTER
6228,FANTASY
6229,PICTURE
6230,FAMILY & FRIENDSHIP
6231,ADULT FICTION
6232,COOKBOOK
6233,SCIENCE
6234,COOKBOOK
6235,PICTURE
6236,MYSTERY
6237,PICTURE
6238,FANTASY
6239,STATIONERY
6240,ADVENTURE
6241,MYSTERY
6242,ACTIVITY
6243,PICTURE
6244,MYSTERY
6245,REFERENCE
6246,STATIONERY
6247,ADVENTURE
6248,CHAPTER
6249,FANTASY
6250,CONTEMPORARY
6251,CHAPTER
6252,FANTASY
6253,CONTEMPORARY
6254,REFERENCE
6255,INSTRUCTION RESOURCE DIVISION
6256,PICTURE
6257,GRAPHIC NOVELS
6258,MYSTERY
6259,FANTASY
6260,SCIENCE
6261,MYSTERY
6262,SPORTS
6263,FANTASY
6264,FANTASY
6265,GRAPHIC NOVELS
6266,SCIENCE
6267,HUMOR
6268,REFERENCE
6269,FANTASY
6270,PICTURE
6271,PICTURE
6272,SCIENCE
6273,GRAPHIC NOVELS
6274,FANTASY
6275,MYSTERY
6276,SCIENCE
6277,CHAPTER
6278,FANTASY
6279,FANTASY
6280,CONTEMPORARY
6281,CHAPTER
6282,CHAPTER
6283,HISTORICAL FICTION
6284,GRAPHIC NOVELS
6285,RELIGIOUS
6286,COOKBOOK
6287,MYSTERY
6288,HISTORY
6289,GRAPHIC NOVELS
6290,PICTURE
6291,EASY READER
6292,SCIENCE
6293,FANTASY
6294,MYSTERY
6295,FANTASY
6296,SCIENCE
6297,PICTURE
6298,CHAPTER
6299,FAMILY & FRIENDSHIP
6300,SPORTS
6301,PROFESSIONAL
6302,ADVENTURE
6303,CHAPTER
6304,HISTORICAL FICTION
6305,PICTURE
6306,SPORTS
6307,PICTURE
6308,GRAPHIC NOVELS
6309,CHAPTER
6310,REFERENCE
6311,STATIONERY
6312,ADULT FICTION
6313,ACTIVITY
6314,FAMILY & FRIENDSHIP
6315,CONTEMPORARY
6316,CHAPTER
6317,MISCELLANEOUS (Non-Stock Items)
6318,PICTURE
6319,FAMILY & FRIENDSHIP
6320,CHAPTER
6321,PICTURE
6322,PICTURE
6323,FAMILY & FRIENDSHIP
6324,MYSTERY
6325,PICTURE
6326,CONTEMPORARY
6327,SPORTS
6328,CONTEMPORARY
6329,FAMILY & FRIENDSHIP
6330,CHAPTER
6331,FANTASY
6332,CONTEMPORARY
6333,ADVENTURE
6334,GRAPHIC NOVELS
6335,CONTEMPORARY
6336,SPORTS
6337,REFERENCE
6338,PICTURE
6339,FAMILY & FRIENDSHIP
6340,PICTURE
6341,ADVENTURE
6342,SPORTS
6343,ADVENTURE
6344,PICTURE
6345,PICTURE
6346,CONTEMPORARY
6347,FAMILY & FRIENDSHIP
6348,ADVENTURE
6349,EASY READER
6350,GRAPHIC NOVELS
6351,MYSTERY
6352,FAMILY & FRIENDSHIP
6353,INSTRUCTION RESOURCE DIVISION
6354,PICTURE
6355,GRAPHIC NOVELS
6356,SPORTS
6357,PICTURE
6358,FANTASY
6359,PICTURE
6360,REFERENCE
6361,EASY READER
6362,ACTIVITY
6363,CHAPTER
6364,CONTEMPORARY
2690,FANTASY
6365,FANTASY
6366,EASY READER
6367,ADVENTURE
6368,GRAPHIC NOVELS
6369,MYSTERY
6370,SPORTS
6371,GRAPHIC NOVELS
6372,HISTORICAL FICTION
6373,POETRY
6374,FANTASY
6375,FANTASY
6376,PICTURE
6377,PICTURE
6378,PICTURE
6379,GRAPHIC NOVELS
6380,ADULT NON FICTION
6381,PICTURE
6382,GRAPHIC NOVELS
6383,GRAPHIC NOVELS
6384,EASY READER
6385,EASY READER
6386,CONTEMPORARY
6387,RELIGIOUS
6388,RELIGIOUS
6389,PICTURE
6390,CHAPTER
6391,ADULT FICTION
6392,RELIGIOUS
6393,FANTASY
6394,EASY READER
6395,FANTASY
6396,FANTASY
6397,PICTURE
6398,GRAPHIC NOVELS
1223,PICTURE
6399,PICTURE
6400,PICTURE
6401,BIOGRAPHY
6402,FANTASY
6403,PICTURE
6404,PICTURE
6405,EASY READER
6406,SCIENCE
6407,PICTURE
6408,SPANISH
6409,EASY READER
1102,PICTURE
6410,PICTURE
6411,BIOGRAPHY
6412,RELIGIOUS
6413,RELIGIOUS
6414,SCIENCE
6415,FAMILY & FRIENDSHIP
6416,CONTEMPORARY
6417,HUMOR
6418,ADVENTURE
6419,RELIGIOUS
6420,ADVENTURE
550,INSTRUCTION RESOURCE DIVISION
6421,CHAPTER
6422,CHAPTER
6423,PICTURE
6424,HUMOR
6425,CHAPTER
6426,EASY READER
6427,PICTURE
6428,PICTURE
6429,PICTURE
6430,RELIGIOUS
6431,GRAPHIC NOVELS
6432,CHAPTER
6433,CHAPTER
6434,PICTURE
6435,SPORTS
6436,MYSTERY
6437,REFERENCE
6438,EASY READER
6439,CHAPTER
6440,FANTASY
6441,MYSTERY
6442,MYSTERY
6443,ADULT FICTION
6444,REFERENCE
6445,ADULT FICTION
6446,FANTASY
6447,HISTORICAL FICTION
6448,PICTURE
6449,CONTEMPORARY
6450,FAMILY & FRIENDSHIP
6451,FAMILY & FRIENDSHIP
6452,HISTORICAL FICTION
6453,HISTORICAL FICTION
6454,CONTEMPORARY
6455,FAMILY & FRIENDSHIP
6456,EASY READER
6457,PICTURE
6458,FANTASY
6459,HISTORY
6460,CHAPTER
6461,COOKBOOK
6462,HISTORICAL FICTION
6463,RELIGIOUS
6464,PICTURE
6465,PICTURE
6466,CHAPTER
6467,CHAPTER
6468,COOKBOOK
6469,CHAPTER
6470,CHAPTER
6471,GRAPHIC NOVELS
6472,COOKBOOK
6473,POETRY
6474,HISTORY
6475,HISTORICAL FICTION
6476,CHAPTER
6477,CHAPTER
6478,REFERENCE
6479,REFERENCE
6480,MYSTERY
6481,MISCELLANEOUS (Non-Stock Items)
6482,CONTEMPORARY
6483,MYSTERY
6484,CONTEMPORARY
6485,EASY READER
6486,MYSTERY
6487,INSTRUCTION RESOURCE DIVISION
6488,HISTORY
6489,PICTURE
6490,PICTURE
6491,FAMILY & FRIENDSHIP
6492,ADULT FICTION
6493,FANTASY
6494,PICTURE
6495,PICTURE
6496,PICTURE
6497,FAMILY & FRIENDSHIP
6498,PICTURE
6499,ADVENTURE
6500,REFERENCE
6501,FAMILY & FRIENDSHIP
6502,FAMILY & FRIENDSHIP
6503,GRAPHIC NOVELS
6504,COOKBOOK
6505,REFERENCE
6506,SPANISH
6507,CONTEMPORARY
6508,ADULT NON FICTION
6509,HISTORICAL FICTION
6510,PICTURE
6511,PICTURE
6512,MYSTERY
6513,RELIGIOUS
6514,MISCELLANEOUS (Non-Stock Items)
6515,REFERENCE
6516,RELIGIOUS
6517,RELIGIOUS
6518,RELIGIOUS
6519,PICTURE
6520,PICTURE
6521,FAMILY & FRIENDSHIP
6522,REFERENCE
6523,CHAPTER
6524,SPANISH
6525,PICTURE
6526,SPANISH
6527,EASY READER
6528,EASY READER
6529,SPANISH
6530,FANTASY
6531,FANTASY
6532,SPANISH
6533,EASY READER
6534,PICTURE
6535,ACTIVITY
6536,SPANISH
6537,SPANISH
6538,CHAPTER
6539,SPANISH
6540,PICTURE
6541,SPANISH
6542,SPANISH
6543,SPANISH
6544,CHAPTER
6545,SPANISH
6546,MYSTERY
6547,CHAPTER
6548,EASY READER
6549,FANTASY
6550,FANTASY
6551,REFERENCE
6552,SPANISH
6553,SPANISH
6554,PICTURE
6555,PICTURE
6556,REFERENCE
