ZIP_CODE,EDU_NO_HS,EDU_HS_SOME_COLLEGE,EDU_BACHELOR_DEG,EDU_GRADUATE_DEG,HHI_BAND
55124,0.05,0.52,0.29,0.14,"80,000 to 90,000"
55337,0.06060606060606061,0.5656565656565656,0.26262626262626265,0.1111111111111111,"60,000 to 70,000"
55076,0.07,0.6,0.24,0.09,"70,000 to 80,000"
55066,0.06,0.69,0.17,0.08,"50,000 to 60,000"
55436,0.009900990099009901,0.27722772277227725,0.40594059405940597,0.3069306930693069,"90,000 to 100,00"
55345,0.02,0.4,0.37,0.21,"90,000 to 100,00"
55406,0.09,0.39,0.3,0.22,"60,000 to 70,000"
56467,0.06,0.65,0.21,0.08,"40,000 to 50,000"
56110,0.07,0.79,0.1,0.04,"50,000 to 60,000"
55934,0.05,0.67,0.19,0.09,"70,000 to 80,000"
56361,0.08,0.76,0.12,0.04,"50,000 to 60,000"
56535,0.14,0.68,0.1,0.08,"50,000 to 60,000"
55110,0.039603960396039604,0.5544554455445545,0.25742574257425743,0.1485148514851485,"70,000 to 80,000"
55112,0.06,0.48,0.29,0.17,"70,000 to 80,000"
55330,0.06,0.66,0.21,0.07,"90,000 to 100,00"
55981,0.06930693069306931,0.7029702970297029,0.1188118811881188,0.10891089108910891,"50,000 to 60,000"
56220,0.13861386138613863,0.7128712871287128,0.1188118811881188,0.0297029702970297,"40,000 to 50,000"
64874,0.12,0.84,0.04,0.0,"30,000 to 40,000"
65625,0.19,0.63,0.12,0.06,"40,000 to 50,000"
64720,0.1414141414141414,0.7474747474747475,0.050505050505050504,0.06060606060606061,"40,000 to 50,000"
65203,0.039603960396039604,0.36633663366336633,0.2871287128712871,0.3069306930693069,"60,000 to 70,000"
64507,0.10101010101010101,0.7171717171717171,0.1414141414141414,0.04040404040404041,"40,000 to 50,000"
63901,0.15,0.68,0.1,0.07,"30,000 to 40,000"
63755,0.09,0.63,0.19,0.09,"50,000 to 60,000"
64157,0.0297029702970297,0.43564356435643564,0.3465346534653465,0.18811881188118812,"Over 100,000"
64060,0.05,0.66,0.21,0.08,"80,000 to 90,000"
64465,0.050505050505050504,0.8181818181818182,0.09090909090909091,0.04040404040404041,"60,000 to 70,000"
63863,0.2079207920792079,0.6831683168316832,0.0594059405940594,0.04950495049504951,"30,000 to 40,000"
64489,0.1414141414141414,0.6767676767676768,0.1414141414141414,0.04040404040404041,"50,000 to 60,000"
64652,0.13,0.72,0.1,0.05,"40,000 to 50,000"
64081,0.04,0.51,0.27,0.18,"80,000 to 90,000"
64015,0.05,0.59,0.24,0.12,"60,000 to 70,000"
63052,0.1,0.68,0.15,0.07,"60,000 to 70,000"
63020,0.16161616161616163,0.7373737373737373,0.06060606060606061,0.04040404040404041,"40,000 to 50,000"
63343,0.19,0.67,0.09,0.05,"40,000 to 50,000"
65582,0.1485148514851485,0.6633663366336634,0.12871287128712872,0.0594059405940594,"50,000 to 60,000"
65401,0.13,0.55,0.18,0.14,"40,000 to 50,000"
63336,0.13,0.63,0.19,0.05,"40,000 to 50,000"
65473,0.039603960396039604,0.6039603960396039,0.2376237623762376,0.1188118811881188,"40,000 to 50,000"
63122,0.0297029702970297,0.3069306930693069,0.36633663366336633,0.297029702970297,"90,000 to 100,00"
63128,0.05,0.54,0.27,0.14,"70,000 to 80,000"
58501,0.07,0.58,0.26,0.09,"50,000 to 60,000"
58078,0.039603960396039604,0.5643564356435643,0.27722772277227725,0.1188118811881188,"70,000 to 80,000"
58278,0.08080808080808081,0.5454545454545454,0.25252525252525254,0.12121212121212122,"90,000 to 100,00"
58655,0.08,0.77,0.09,0.06,"90,000 to 100,00"
58045,0.09,0.64,0.19,0.08,"60,000 to 70,000"
58703,0.06,0.62,0.24,0.08,"60,000 to 70,000"
68756,0.09,0.69,0.15,0.07,"40,000 to 50,000"
68733,0.07,0.73,0.13,0.07,"50,000 to 60,000"
68135,0.009900990099009901,0.40594059405940597,0.39603960396039606,0.18811881188118812,"Over 100,000"
68116,0.03,0.42,0.38,0.17,"90,000 to 100,00"
68164,0.04,0.53,0.29,0.14,"60,000 to 70,000"
68107,0.44554455445544555,0.46534653465346537,0.06930693069306931,0.019801980198019802,"40,000 to 50,000"
68137,0.05,0.62,0.22,0.11,"60,000 to 70,000"
68818,0.05,0.65,0.21,0.09,"60,000 to 70,000"
69145,0.11,0.73,0.11,0.05,"40,000 to 50,000"
68516,0.03,0.47,0.32,0.18,"70,000 to 80,000"
68005,0.08,0.63,0.2,0.09,"50,000 to 60,000"
45679,0.15,0.71,0.08,0.06,"40,000 to 50,000"
45806,0.07,0.7,0.14,0.09,"60,000 to 70,000"
45895,0.06060606060606061,0.7878787878787878,0.09090909090909091,0.06060606060606061,"50,000 to 60,000"
45011,0.1,0.63,0.18,0.09,"60,000 to 70,000"
45042,0.13131313131313133,0.6565656565656566,0.15151515151515152,0.06060606060606061,"50,000 to 60,000"
45069,0.04950495049504951,0.43564356435643564,0.31683168316831684,0.19801980198019803,"90,000 to 100,00"
45323,0.08,0.66,0.15,0.11,"50,000 to 60,000"
44423,0.09,0.81,0.05,0.05,"60,000 to 70,000"
44141,0.02,0.45,0.31,0.22,"Over 100,000"
44138,0.04,0.6,0.24,0.12,"60,000 to 70,000"
44118,0.06,0.4,0.26,0.28,"60,000 to 70,000"
44130,0.08,0.65,0.18,0.09,"50,000 to 60,000"
44134,0.07920792079207921,0.7128712871287128,0.13861386138613863,0.06930693069306931,"50,000 to 60,000"
43035,0.030303030303030304,0.3434343434343434,0.42424242424242425,0.20202020202020202,"Over 100,000"
43021,0.03,0.37,0.44,0.16,"Over 100,000"
44824,0.06930693069306931,0.7920792079207921,0.0891089108910891,0.04950495049504951,"50,000 to 60,000"
43017,0.03,0.29,0.4,0.28,"Over 100,000"
43026,0.05,0.44,0.32,0.19,"80,000 to 90,000"
43567,0.13,0.7,0.13,0.04,"50,000 to 60,000"
44026,0.07,0.56,0.27,0.1,"70,000 to 80,000"
43723,0.17,0.76,0.05,0.02,"30,000 to 40,000"
45238,0.11,0.68,0.15,0.06,"40,000 to 50,000"
45208,0.02,0.18,0.4,0.4,"80,000 to 90,000"
45867,0.04,0.73,0.18,0.05,"60,000 to 70,000"
45840,0.08,0.62,0.19,0.11,"50,000 to 60,000"
44695,0.16,0.76,0.08,0.0,"50,000 to 60,000"
44060,0.06060606060606061,0.6262626262626263,0.20202020202020202,0.1111111111111111,"70,000 to 80,000"
44081,0.08080808080808081,0.7171717171717171,0.13131313131313133,0.0707070707070707,"60,000 to 70,000"
43311,0.0891089108910891,0.7326732673267327,0.12871287128712872,0.04950495049504951,"50,000 to 60,000"
43528,0.07,0.57,0.22,0.14,"70,000 to 80,000"
44515,0.07,0.71,0.14,0.08,"40,000 to 50,000"
44451,0.07,0.72,0.15,0.06,"50,000 to 60,000"
44436,0.0891089108910891,0.7326732673267327,0.1188118811881188,0.0594059405940594,"50,000 to 60,000"
45879,0.13,0.76,0.08,0.03,"40,000 to 50,000"
45845,0.04,0.74,0.12,0.1,"70,000 to 80,000"
44333,0.039603960396039604,0.42574257425742573,0.3069306930693069,0.22772277227722773,"80,000 to 90,000"
43040,0.08,0.62,0.21,0.09,"70,000 to 80,000"
45005,0.13,0.71,0.1,0.06,"50,000 to 60,000"
57006,0.04,0.52,0.27,0.17,"50,000 to 60,000"
57201,0.09,0.69,0.18,0.04,"50,000 to 60,000"
57783,0.04,0.61,0.22,0.13,"40,000 to 50,000"
57032,0.04,0.53,0.32,0.11,"80,000 to 90,000"
57064,0.04,0.59,0.3,0.07,"80,000 to 90,000"
57005,0.02,0.61,0.27,0.1,"80,000 to 90,000"
53821,0.09090909090909091,0.7373737373737373,0.12121212121212122,0.050505050505050504,"40,000 to 50,000"
53593,0.010101010101010102,0.36363636363636365,0.36363636363636365,0.26262626262626265,"90,000 to 100,00"
53523,0.04040404040404041,0.6161616161616161,0.2222222222222222,0.12121212121212122,"70,000 to 80,000"
54751,0.06,0.61,0.2,0.13,"50,000 to 60,000"
54720,0.06,0.63,0.18,0.13,"50,000 to 60,000"
54636,0.04950495049504951,0.6633663366336634,0.18811881188118812,0.09900990099009901,"70,000 to 80,000"
54452,0.08080808080808081,0.7474747474747475,0.12121212121212122,0.050505050505050504,"50,000 to 60,000"
54220,0.09,0.69,0.15,0.07,"40,000 to 50,000"
53221,0.13,0.65,0.15,0.07,"50,000 to 60,000"
53129,0.03,0.57,0.26,0.14,"60,000 to 70,000"
54911,0.08,0.62,0.21,0.09,"40,000 to 50,000"
53012,0.02,0.46,0.32,0.2,"80,000 to 90,000"
53092,0.0297029702970297,0.33663366336633666,0.3564356435643564,0.27722772277227725,"90,000 to 100,00"
54022,0.04,0.55,0.27,0.14,"60,000 to 70,000"
53105,0.0707070707070707,0.6868686868686869,0.16161616161616163,0.08080808080808081,"60,000 to 70,000"
53548,0.1,0.7,0.13,0.07,"50,000 to 60,000"
54016,0.02,0.51,0.32,0.15,"80,000 to 90,000"
53073,0.06,0.65,0.21,0.08,"60,000 to 70,000"
53128,0.07,0.74,0.13,0.06,"50,000 to 60,000"
53147,0.09,0.57,0.21,0.13,"60,000 to 70,000"
53037,0.06,0.64,0.24,0.06,"70,000 to 80,000"
53027,0.06060606060606061,0.6868686868686869,0.1919191919191919,0.06060606060606061,"60,000 to 70,000"
53005,0.030303030303030304,0.3939393939393939,0.3434343434343434,0.23232323232323232,"90,000 to 100,00"
53103,0.039603960396039604,0.7029702970297029,0.16831683168316833,0.0891089108910891,"80,000 to 90,000"
06820,0.02,0.17,0.46,0.35,"Over 100,000"
06093,0.02,0.52,0.28,0.18,"Over 100,000"
06033,0.030303030303030304,0.37373737373737376,0.2828282828282828,0.31313131313131315,"Over 100,000"
06035,0.030303030303030304,0.46464646464646464,0.31313131313131315,0.1919191919191919,"Over 100,000"
06119,0.06,0.33,0.27,0.34,"80,000 to 90,000"
06002,0.08,0.56,0.19,0.17,"70,000 to 80,000"
06469,0.06930693069306931,0.6732673267326733,0.16831683168316833,0.0891089108910891,"70,000 to 80,000"
06457,0.07920792079207921,0.5544554455445545,0.19801980198019803,0.16831683168316833,"60,000 to 70,000"
06512,0.1,0.64,0.16,0.1,"50,000 to 60,000"
06473,0.05,0.54,0.22,0.19,"90,000 to 100,00"
06405,0.06,0.51,0.23,0.2,"70,000 to 80,000"
06360,0.13,0.67,0.12,0.08,"50,000 to 60,000"
02726,0.11,0.61,0.19,0.09,"70,000 to 80,000"
02777,0.13,0.63,0.13,0.11,"80,000 to 90,000"
02780,0.16831683168316833,0.6336633663366337,0.13861386138613863,0.0594059405940594,"50,000 to 60,000"
01960,0.1,0.59,0.2,0.11,"60,000 to 70,000"
01844,0.1188118811881188,0.5841584158415841,0.18811881188118812,0.10891089108910891,"70,000 to 80,000"
01001,0.09,0.61,0.18,0.12,"50,000 to 60,000"
01053,0.05,0.49,0.21,0.25,"60,000 to 70,000"
01075,0.06,0.53,0.21,0.2,"60,000 to 70,000"
01864,0.02,0.45,0.33,0.2,"Over 100,000"
01701,0.04040404040404041,0.37373737373737376,0.3333333333333333,0.25252525252525254,"Over 100,000"
01876,0.06,0.6,0.23,0.11,"90,000 to 100,00"
01821,0.07,0.59,0.23,0.11,"90,000 to 100,00"
02052,0.010101010101010102,0.26262626262626265,0.35353535353535354,0.37373737373737376,"Over 100,000"
02368,0.15,0.57,0.19,0.09,"70,000 to 80,000"
02481,0.02,0.13,0.34,0.51,"Over 100,000"
02446,0.030303030303030304,0.12121212121212122,0.30303030303030304,0.5454545454545454,"Over 100,000"
02053,0.05,0.36,0.36,0.23,"Over 100,000"
02189,0.09,0.61,0.2,0.1,"50,000 to 60,000"
02302,0.15,0.68,0.11,0.06,"60,000 to 70,000"
02050,0.04,0.52,0.28,0.16,"90,000 to 100,00"
02738,0.05,0.43,0.26,0.26,"70,000 to 80,000"
02351,0.05,0.61,0.25,0.09,"90,000 to 100,00"
02151,0.18,0.62,0.13,0.07,"50,000 to 60,000"
02125,0.19,0.46,0.23,0.12,"50,000 to 60,000"
02128,0.31,0.46,0.15,0.08,"50,000 to 60,000"
01451,0.009900990099009901,0.2079207920792079,0.37623762376237624,0.40594059405940597,"Over 100,000"
04210,0.1,0.63,0.16,0.11,"40,000 to 50,000"
04240,0.13861386138613863,0.6633663366336634,0.12871287128712872,0.06930693069306931,"30,000 to 40,000"
04021,0.02,0.36,0.36,0.26,"Over 100,000"
04074,0.0297029702970297,0.43564356435643564,0.3465346534653465,0.18811881188118812,"90,000 to 100,00"
04841,0.06060606060606061,0.6464646464646465,0.18181818181818182,0.1111111111111111,"40,000 to 50,000"
04930,0.12,0.73,0.1,0.05,"30,000 to 40,000"
04461,0.04040404040404041,0.7575757575757576,0.12121212121212122,0.08080808080808081,"60,000 to 70,000"
04401,0.08,0.6,0.2,0.12,"40,000 to 50,000"
04680,0.13,0.6,0.15,0.12,"30,000 to 40,000"
03054,0.03,0.51,0.31,0.15,"90,000 to 100,00"
03051,0.06,0.59,0.24,0.11,"90,000 to 100,00"
03884,0.03,0.53,0.3,0.14,"Over 100,000"
07446,0.020202020202020204,0.31313131313131315,0.40404040404040403,0.26262626262626265,"Over 100,000"
07450,0.03,0.21,0.4,0.36,"Over 100,000"
07645,0.04040404040404041,0.37373737373737376,0.31313131313131315,0.2727272727272727,"Over 100,000"
07646,0.06,0.52,0.29,0.13,"80,000 to 90,000"
08055,0.020202020202020204,0.41414141414141414,0.3434343434343434,0.2222222222222222,"Over 100,000"
08002,0.1,0.48,0.26,0.16,"70,000 to 80,000"
08081,0.07,0.63,0.2,0.1,"80,000 to 90,000"
08012,0.0891089108910891,0.6435643564356436,0.18811881188118812,0.07920792079207921,"70,000 to 80,000"
07030,0.06,0.16,0.5,0.28,"Over 100,000"
08691,0.039603960396039604,0.40594059405940597,0.33663366336633666,0.21782178217821782,"Over 100,000"
08850,0.0707070707070707,0.5454545454545454,0.26262626262626265,0.12121212121212122,"Over 100,000"
07722,0.04,0.36,0.32,0.28,"Over 100,000"
07716,0.04040404040404041,0.46464646464646464,0.30303030303030304,0.1919191919191919,"90,000 to 100,00"
07727,0.050505050505050504,0.5656565656565656,0.21212121212121213,0.1717171717171717,"70,000 to 80,000"
07726,0.06,0.46,0.28,0.2,"Over 100,000"
07069,0.030303030303030304,0.40404040404040403,0.23232323232323232,0.3333333333333333,"Over 100,000"
10468,0.32,0.51,0.12,0.05,"30,000 to 40,000"
10458,0.33,0.53,0.1,0.04,"30,000 to 40,000"
14767,0.21,0.65,0.08,0.06,"40,000 to 50,000"
12901,0.13,0.59,0.13,0.15,"40,000 to 50,000"
13045,0.09,0.61,0.17,0.13,"50,000 to 60,000"
12601,0.17,0.6,0.14,0.09,"40,000 to 50,000"
12533,0.05,0.53,0.24,0.18,"Over 100,000"
14086,0.04,0.59,0.22,0.15,"70,000 to 80,000"
14057,0.05,0.66,0.18,0.11,"70,000 to 80,000"
14224,0.06,0.65,0.17,0.12,"60,000 to 70,000"
14150,0.0707070707070707,0.6464646464646465,0.1717171717171717,0.1111111111111111,"50,000 to 60,000"
11215,0.0707070707070707,0.18181818181818182,0.36363636363636365,0.3838383838383838,"Over 100,000"
13626,0.11,0.78,0.06,0.05,"40,000 to 50,000"
14485,0.06,0.65,0.18,0.11,"50,000 to 60,000"
14580,0.05,0.49,0.25,0.21,"70,000 to 80,000"
11050,0.07,0.31,0.33,0.29,"Over 100,000"
11501,0.09,0.49,0.24,0.18,"90,000 to 100,00"
10280,0.01,0.1,0.44,0.45,"Over 100,000"
10013,0.19,0.19,0.36,0.26,"Over 100,000"
10002,0.33,0.34,0.22,0.11,"30,000 to 40,000"
14094,0.09,0.67,0.15,0.09,"50,000 to 60,000"
13403,0.21,0.52,0.16,0.11,"80,000 to 90,000"
13501,0.25,0.56,0.11,0.08,"30,000 to 40,000"
13027,0.050505050505050504,0.5656565656565656,0.23232323232323232,0.15151515151515152,"70,000 to 80,000"
13057,0.08,0.62,0.18,0.12,"50,000 to 60,000"
13212,0.09,0.67,0.17,0.07,"50,000 to 60,000"
14564,0.03,0.42,0.29,0.26,"90,000 to 100,00"
11104,0.13,0.41,0.3,0.16,"60,000 to 70,000"
11385,0.18,0.57,0.17,0.08,"60,000 to 70,000"
10306,0.10101010101010101,0.5959595959595959,0.18181818181818182,0.12121212121212122,"80,000 to 90,000"
10312,0.07,0.59,0.21,0.13,"90,000 to 100,00"
10956,0.06,0.35,0.3,0.29,"Over 100,000"
12065,0.04,0.45,0.29,0.22,"80,000 to 90,000"
11757,0.11,0.67,0.14,0.08,"80,000 to 90,000"
11778,0.06,0.59,0.17,0.18,"90,000 to 100,00"
12839,0.1111111111111111,0.7171717171717171,0.1111111111111111,0.06060606060606061,"40,000 to 50,000"
14505,0.1,0.68,0.13,0.09,"60,000 to 70,000"
10705,0.25,0.51,0.14,0.1,"40,000 to 50,000"
10532,0.09,0.46,0.23,0.22,"Over 100,000"
14544,0.15,0.68,0.1,0.07,"50,000 to 60,000"
17340,0.1,0.69,0.15,0.06,"60,000 to 70,000"
15136,0.09900990099009901,0.6336633663366337,0.1782178217821782,0.0891089108910891,"40,000 to 50,000"
15237,0.04,0.42,0.31,0.23,"70,000 to 80,000"
15218,0.05,0.46,0.23,0.26,"50,000 to 60,000"
15108,0.06,0.49,0.29,0.16,"70,000 to 80,000"
15017,0.06,0.53,0.27,0.14,"60,000 to 70,000"
18929,0.02,0.45,0.31,0.22,"Over 100,000"
19053,0.07920792079207921,0.6138613861386139,0.2079207920792079,0.09900990099009901,"80,000 to 90,000"
16033,0.06,0.64,0.2,0.1,"60,000 to 70,000"
15906,0.14,0.74,0.08,0.04,"30,000 to 40,000"
18240,0.1,0.71,0.12,0.07,"40,000 to 50,000"
19355,0.04,0.31,0.35,0.3,"Over 100,000"
19374,0.5346534653465347,0.40594059405940597,0.0297029702970297,0.0297029702970297,
16258,0.08,0.72,0.14,0.06,"40,000 to 50,000"
16354,0.12,0.72,0.1,0.06,"40,000 to 50,000"
16316,0.09,0.67,0.14,0.1,"50,000 to 60,000"
17048,0.23232323232323232,0.6666666666666666,0.0707070707070707,0.030303030303030304,"40,000 to 50,000"
17111,0.09,0.59,0.21,0.11,"60,000 to 70,000"
19061,0.1,0.71,0.13,0.06,"50,000 to 60,000"
15012,0.050505050505050504,0.6868686868686869,0.15151515151515152,0.1111111111111111,"60,000 to 70,000"
17543,0.1,0.53,0.22,0.15,"70,000 to 80,000"
17501,0.10101010101010101,0.6464646464646465,0.18181818181818182,0.0707070707070707,"60,000 to 70,000"
17552,0.06,0.68,0.16,0.1,"60,000 to 70,000"
17601,0.07,0.48,0.27,0.18,"70,000 to 80,000"
16101,0.12,0.72,0.12,0.04,"30,000 to 40,000"
17042,0.11,0.65,0.15,0.09,"60,000 to 70,000"
18078,0.04040404040404041,0.5555555555555556,0.23232323232323232,0.1717171717171717,"90,000 to 100,00"
18034,0.0594059405940594,0.49504950495049505,0.25742574257425743,0.18811881188118812,"80,000 to 90,000"
18707,0.06,0.6,0.19,0.15,"70,000 to 80,000"
17742,0.33,0.5,0.17,0.0,
19435,0.0,0.17,0.45,0.38,"Over 100,000"
19446,0.050505050505050504,0.45454545454545453,0.29292929292929293,0.20202020202020202,"80,000 to 90,000"
19426,0.06,0.45,0.29,0.2,"Over 100,000"
19095,0.07920792079207921,0.4158415841584158,0.26732673267326734,0.2376237623762376,"70,000 to 80,000"
17851,0.14,0.74,0.09,0.03,"30,000 to 40,000"
17881,0.16,0.76,0.05,0.03,"40,000 to 50,000"
19151,0.11,0.64,0.15,0.1,"40,000 to 50,000"
17870,0.13,0.62,0.15,0.1,"60,000 to 70,000"
17842,0.13131313131313133,0.7474747474747475,0.09090909090909091,0.030303030303030304,"50,000 to 60,000"
16920,0.12121212121212122,0.7575757575757576,0.08080808080808081,0.04040404040404041,"40,000 to 50,000"
17844,0.16,0.65,0.12,0.07,"50,000 to 60,000"
16345,0.07920792079207921,0.6732673267326733,0.13861386138613863,0.10891089108910891,"50,000 to 60,000"
15301,0.10101010101010101,0.6565656565656566,0.16161616161616163,0.08080808080808081,"50,000 to 60,000"
18439,0.13131313131313133,0.7171717171717171,0.1414141414141414,0.010101010101010102,"60,000 to 70,000"
15672,0.04,0.73,0.17,0.06,"60,000 to 70,000"
15601,0.06930693069306931,0.594059405940594,0.2079207920792079,0.12871287128712872,"50,000 to 60,000"
17402,0.09900990099009901,0.6039603960396039,0.18811881188118812,0.10891089108910891,"50,000 to 60,000"
17319,0.07,0.67,0.21,0.05,"60,000 to 70,000"
02842,0.08,0.51,0.25,0.16,"60,000 to 70,000"
05867,0.13,0.64,0.15,0.08,"50,000 to 60,000"
05457,0.10891089108910891,0.7128712871287128,0.1188118811881188,0.0594059405940594,"60,000 to 70,000"
05680,0.0891089108910891,0.6138613861386139,0.1782178217821782,0.1188118811881188,"50,000 to 60,000"
05743,0.11,0.67,0.13,0.09,"40,000 to 50,000"
05156,0.09090909090909091,0.7070707070707071,0.13131313131313133,0.0707070707070707,"40,000 to 50,000"
00662,0.3,0.49,0.15,0.06,"10,000 to 20,000"
36532,0.06930693069306931,0.46534653465346537,0.27722772277227725,0.18811881188118812,"60,000 to 70,000"
35960,0.19801980198019803,0.6534653465346535,0.06930693069306931,0.07920792079207921,"40,000 to 50,000"
35660,0.2,0.62,0.11,0.07,"30,000 to 40,000"
36352,0.16,0.66,0.1,0.08,"50,000 to 60,000"
35244,0.039603960396039604,0.36633663366336633,0.3564356435643564,0.2376237623762376,"80,000 to 90,000"
35173,0.07,0.58,0.23,0.12,"80,000 to 90,000"
36801,0.14,0.57,0.17,0.12,"40,000 to 50,000"
35611,0.23,0.6,0.12,0.05,"30,000 to 40,000"
35763,0.03,0.36,0.36,0.25,"Over 100,000"
35594,0.15,0.67,0.13,0.05,"30,000 to 40,000"
35570,0.21,0.65,0.09,0.05,"30,000 to 40,000"
35564,0.2222222222222222,0.696969696969697,0.04040404040404041,0.04040404040404041,"20,000 to 30,000"
36695,0.05,0.55,0.26,0.14,"60,000 to 70,000"
36608,0.09,0.51,0.24,0.16,"40,000 to 50,000"
36111,0.12,0.51,0.22,0.15,"40,000 to 50,000"
35603,0.1,0.62,0.2,0.08,"50,000 to 60,000"
35146,0.16831683168316833,0.6138613861386139,0.15841584158415842,0.0594059405940594,"60,000 to 70,000"
35007,0.12,0.58,0.18,0.12,"60,000 to 70,000"
35406,0.039603960396039604,0.26732673267326734,0.36633663366336633,0.32673267326732675,"80,000 to 90,000"
35501,0.20202020202020202,0.7070707070707071,0.050505050505050504,0.04040404040404041,"30,000 to 40,000"
35565,0.2376237623762376,0.6534653465346535,0.06930693069306931,0.039603960396039604,"30,000 to 40,000"
72543,0.15,0.67,0.11,0.07,"40,000 to 50,000"
72047,0.10101010101010101,0.7575757575757576,0.1111111111111111,0.030303030303030304,"40,000 to 50,000"
71854,0.15,0.69,0.11,0.05,"40,000 to 50,000"
71701,0.1485148514851485,0.6831683168316832,0.0891089108910891,0.07920792079207921,"30,000 to 40,000"
72560,0.24242424242424243,0.6161616161616161,0.08080808080808081,0.06060606060606061,"30,000 to 40,000"
19901,0.13,0.61,0.16,0.1,"40,000 to 50,000"
19810,0.039603960396039604,0.45544554455445546,0.27722772277227725,0.22772277227722773,"80,000 to 90,000"
19808,0.07920792079207921,0.5445544554455446,0.21782178217821782,0.15841584158415842,"70,000 to 80,000"
19734,0.08,0.61,0.19,0.12,"80,000 to 90,000"
19956,0.16,0.7,0.09,0.05,"40,000 to 50,000"
32904,0.07,0.63,0.18,0.12,"50,000 to 60,000"
33076,0.04,0.4,0.35,0.21,"Over 100,000"
33325,0.09090909090909091,0.5353535353535354,0.23232323232323232,0.1414141414141414,"70,000 to 80,000"
32003,0.0297029702970297,0.5346534653465347,0.3069306930693069,0.12871287128712872,"90,000 to 100,00"
32224,0.05,0.47,0.32,0.16,"70,000 to 80,000"
32693,0.18,0.69,0.09,0.04,"30,000 to 40,000"
34609,0.10101010101010101,0.7070707070707071,0.13131313131313133,0.06060606060606061,"50,000 to 60,000"
33870,0.21212121212121213,0.6565656565656566,0.08080808080808081,0.050505050505050504,"30,000 to 40,000"
33614,0.2079207920792079,0.6138613861386139,0.12871287128712872,0.04950495049504951,"30,000 to 40,000"
